	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
2504	-5.71018	-12.25387	3.46340	-7.39600	-1.23571	-1.26695	-15.87974	-8.55644	2.51709	9.67010	-1.94497	2.02936	-7.49518	42.07430	-7.43730	-6.23020	0.76288	-0.73145	24.32607	22.60637	0.13701	-9.80518	-11.18651	15.77792	-1.17022	5.03169	1.19155	0.70721	-4.12267	2.01045	1.10953	-0.02176	-0.02899	1.33077	-0.85629	0.35843	0.18373	-0.05915	-0.13661	0.10114	-0.04994	0.13500
2505	-5.75664	-14.61663	3.91801	-10.97332	-5.25171	-2.91864	-13.44623	-11.29134	2.89363	0.68760	-13.95195	-3.96234	-7.77291	42.89693	-7.58791	-7.86945	0.63914	-1.14476	19.40826	3.63470	-6.57956	-3.35767	-14.97276	15.87866	1.51105	8.06226	0.79290	-0.27920	-2.86222	2.13236	1.32023	1.17117	1.43712	1.36193	-0.76484	1.32990	0.04763	0.09010	0.13069	0.05506	-0.01353	0.31308
2506	-5.98267	-16.65649	4.39663	-15.77289	-7.39033	-4.26040	-9.73150	-11.83465	2.81106	-9.96966	-25.93240	-10.58568	-8.11183	43.92667	-7.70797	-9.85650	0.92812	-1.63149	16.32443	-13.75245	-13.79004	4.41558	-17.00759	8.89858	4.78346	7.14617	-1.10967	-0.51354	-0.13960	1.44094	1.96082	1.29044	1.37249	1.72479	-0.91961	2.21112	0.04063	0.15351	0.17548	0.11460	-0.08682	0.34801
2507	-5.04614	-18.59534	4.68330	-19.35912	-6.66566	-4.79908	-7.40685	-7.77298	1.52886	-14.63348	-29.38907	-13.43322	-8.30813	45.04920	-7.68090	-12.08046	1.69998	-2.05979	16.11570	-13.13961	-19.06704	11.24671	-13.64227	2.78631	5.46337	4.72567	-1.81810	-0.47826	0.70212	0.47851	2.70573	0.73544	0.50286	1.88420	-1.12074	1.79924	0.17787	0.14604	0.08554	0.18278	-0.17645	0.19132
2508	-3.65555	-20.65219	5.13375	-20.90318	-3.07199	-4.34984	-12.55521	0.28951	0.28126	-13.87006	-19.76056	-10.75634	-8.43053	46.12637	-7.57815	-14.37053	2.63312	-2.32310	5.08005	8.44313	-20.54532	16.22849	-8.55472	-3.82616	4.28008	2.65424	-1.63071	-0.87971	-1.61197	-0.57634	3.10621	-0.04457	-0.52476	2.18625	-1.49722	0.09355	0.33011	0.08147	-0.05788	0.25354	-0.23545	-0.09126
2509	-3.32338	-23.83726	6.28124	-22.63198	1.71570	-3.46152	-22.47102	4.82480	0.90268	-14.44086	-3.35495	-5.07252	-8.71486	47.11880	-7.54180	-16.91620	3.51152	-2.51543	-16.07171	31.79723	-16.82793	19.24556	-5.66122	-14.73941	3.78776	0.98050	-2.24487	-1.50466	-3.12613	-1.26880	3.06189	-0.85284	-1.51701	3.06707	-1.89416	-0.64700	0.38584	-0.03648	-0.23869	0.35920	-0.24221	-0.19064
2510	-2.76370	-27.81114	7.40496	-26.62113	4.50995	-3.37404	-23.88457	1.79666	2.88474	-20.99823	8.23047	-1.21144	-9.10006	48.04408	-7.48595	-19.96285	4.39309	-2.92685	-28.41382	39.10601	-10.19191	17.25150	-9.86292	-19.88928	4.53726	1.21805	-2.98987	-0.73167	-1.70711	-0.25676	3.02656	-0.98908	-1.66869	4.05431	-1.96244	1.05622	0.36545	-0.08256	-0.28940	0.43388	-0.18887	0.12578
2511	-0.18999	-30.69507	7.45039	-32.81417	4.18823	-4.63763	-11.53330	-3.56892	4.28713	-34.21180	10.95136	-1.82055	-9.34701	48.90887	-7.26448	-23.45123	5.49320	-3.69127	-26.93177	33.67067	-5.64728	10.39719	-22.89139	-8.58684	4.50882	4.13864	-1.97365	2.19793	-1.87766	2.18208	3.17901	-0.19072	-0.62277	4.58099	-2.00945	2.81487	0.33575	0.02292	-0.08931	0.43770	-0.17192	0.47778
2512	3.02695	-32.27133	6.96503	-40.10466	2.71755	-6.56221	2.90409	-6.51728	4.62265	-52.14807	8.26684	-6.27253	-9.42660	49.67220	-6.94375	-27.19707	7.00680	-4.60937	-28.80684	25.25064	-6.99127	9.42652	-34.70916	7.54808	2.36239	6.53923	0.37493	4.54012	-5.89537	3.28423	3.11278	0.47099	0.36512	4.52550	-2.30794	1.92064	0.31932	0.13767	0.15925	0.40993	-0.24327	0.36099
2513	4.21286	-33.97505	7.30622	-47.63351	3.02690	-7.96732	4.87112	-8.56926	4.30659	-71.38826	6.64990	-11.12261	-9.47088	50.29295	-6.65923	-31.20963	9.01165	-5.34997	-49.36415	18.67296	-13.03559	21.95531	-33.57547	9.12570	-0.33413	6.00200	1.91548	3.13095	-8.24399	1.49470	2.69837	0.26207	0.24422	3.94359	-2.35477	-0.40817	0.31083	0.13513	0.20198	0.37406	-0.29719	-0.09410
2514	3.47003	-37.02937	8.72587	-55.55255	6.08379	-8.42023	-5.53018	-14.66392	3.86055	-90.19042	11.40714	-12.68647	-9.57250	50.72783	-6.40807	-35.61573	11.34980	-5.82552	-83.23959	15.33638	-16.96525	35.87795	-22.02997	-0.66744	-1.29131	5.09937	2.03741	-0.17801	-5.24802	-1.02343	2.39324	0.03560	-0.21286	3.30958	-1.88026	-1.30923	0.31757	0.10791	0.07732	0.36622	-0.26343	-0.38444
2515	3.53760	-40.60662	10.06680	-64.04042	10.20159	-8.49511	-16.33461	-23.75325	3.77852	-108.61136	20.13924	-11.69106	-9.76934	50.90208	-6.10546	-40.31867	13.73848	-6.19579	-114.34842	15.35706	-16.17408	36.56217	-11.46327	-4.27141	-0.09662	6.58678	1.80003	-0.97792	-1.36573	-1.35322	2.80997	0.57514	0.00698	3.32056	-1.40404	-0.29810	0.41694	0.17754	-0.02161	0.43426	-0.20172	-0.26639
2516	5.79136	-42.09680	10.17005	-71.89761	13.98195	-8.65224	-19.29169	-26.64853	3.77807	-125.21579	26.71926	-11.53787	-10.06356	50.74700	-5.73220	-45.01759	16.09026	-6.56025	-135.54073	20.18796	-16.44226	30.89669	-12.82754	0.97280	1.45107	8.41218	1.67676	0.90350	-1.88795	0.11516	3.61774	1.08763	0.38032	4.26907	-1.54812	0.85746	0.56250	0.25912	-0.02935	0.57912	-0.20958	0.11086
2517	8.61210	-40.91539	9.27580	-77.67228	17.69817	-8.76140	-14.50050	-20.52344	3.55619	-137.10031	31.49128	-12.22315	-10.38930	50.27003	-5.35766	-49.58698	18.45812	-6.91258	-147.38860	29.85893	-19.74319	32.00336	-29.49966	3.97575	1.91817	7.97985	1.14995	2.06244	-5.83333	0.76410	3.95456	0.69796	0.02874	5.71078	-2.33849	0.79356	0.58393	0.22041	-0.01746	0.74569	-0.33517	0.40614
2518	10.06513	-39.17874	8.48937	-82.44926	21.39211	-8.83685	-5.62763	-13.77046	3.60264	-145.58487	37.82929	-12.02539	-10.60070	49.62113	-5.04097	-54.29783	20.83017	-7.25939	-152.17659	39.05179	-21.12607	34.59851	-45.82559	0.62940	1.94626	6.25375	0.01715	1.21307	-8.75857	-0.25121	3.71267	-0.09319	-0.77493	6.62363	-3.14281	-0.19427	0.46269	0.10883	-0.05980	0.82149	-0.50212	0.36194
2519	10.15745	-38.51423	8.36832	-89.08050	24.70932	-9.07945	2.54855	-13.28398	4.37680	-155.98737	43.92823	-12.11607	-10.53043	48.94331	-4.75692	-59.53189	23.22192	-7.55989	-156.09744	40.75138	-19.20850	26.42346	-40.25227	-3.00852	2.62478	5.31139	-1.04764	-0.10648	-8.36470	-1.37327	3.26466	-0.26762	-0.99355	6.01028	-3.15337	-0.97421	0.31786	0.06392	-0.09015	0.65018	-0.51451	0.03948
2520	9.97621	-38.32285	8.55709	-98.27829	28.66742	-9.16103	5.97970	-15.49748	5.13205	-170.93112	48.86497	-13.19281	-10.13397	48.16218	-4.44787	-65.30799	25.71777	-7.69626	-167.91888	39.52408	-17.41938	11.73732	-18.81837	-2.72574	4.30077	5.64084	-1.59623	-0.37443	-5.46944	-1.19943	3.08462	0.30309	-0.30860	4.40647	-2.37567	-0.68168	0.29224	0.12852	-0.02251	0.31385	-0.34078	-0.21176
2521	10.12725	-37.33609	8.48647	-108.18175	34.32722	-8.60138	4.85621	-14.36408	4.86329	-188.87407	57.26389	-12.56962	-9.57531	47.09951	-4.11653	-71.35950	28.30935	-7.63761	-191.22305	47.38118	-16.13292	6.55946	-11.40637	-0.78380	5.55471	5.64696	-1.74611	0.48112	-1.90763	-0.12675	3.24331	0.66291	0.20365	3.62125	-1.65868	0.55247	0.40807	0.18834	0.03056	0.17409	-0.18768	-0.14027
2522	10.26425	-35.61484	8.15965	-117.48008	40.37385	-7.64182	3.24947	-12.87760	4.40847	-205.71564	69.74284	-8.90193	-9.10486	45.73710	-3.82610	-77.56414	30.88099	-7.46152	-216.39534	60.69263	-12.10100	15.75997	-26.19637	0.50033	4.02695	4.25826	-1.17404	1.53612	0.17704	0.44866	3.22651	0.17372	-0.33117	4.14666	-1.48093	1.42714	0.50249	0.13021	-0.06771	0.35553	-0.17638	0.11397
2523	9.76179	-33.61482	7.90675	-126.84618	45.04060	-6.87152	3.50666	-14.87004	4.98737	-218.21193	80.33725	-4.87462	-8.84699	44.25132	-3.61073	-83.94765	33.27311	-7.22399	-230.61697	67.95181	-6.49226	26.50678	-37.83230	1.93623	0.16791	3.54443	0.49148	1.74886	-0.75889	-0.19845	2.74083	-0.40323	-0.96314	4.89670	-1.55918	0.89012	0.40798	0.01959	-0.17738	0.61362	-0.22597	0.24154
2524	9.09634	-31.36680	7.64140	-137.40819	48.75383	-6.40212	5.22917	-16.75560	5.75958	-229.50688	86.19819	-3.32587	-8.70342	42.78305	-3.40370	-90.46180	35.29735	-6.97978	-238.12302	69.30695	-4.95015	25.55028	-31.36472	2.95062	-2.54815	5.43916	2.30558	0.04940	-3.18149	-1.57539	2.09301	-0.12873	-0.46677	4.75338	-1.38735	-0.45165	0.16720	-0.01341	-0.10244	0.67773	-0.20040	0.12740
2525	9.26879	-29.17903	7.13149	-148.98222	52.76913	-5.95193	7.70086	-15.84452	5.50379	-244.80489	90.43097	-3.84571	-8.49133	41.29285	-3.11516	-96.99036	36.84827	-6.80687	-253.52379	69.68979	-8.16616	16.38070	-21.44869	0.66329	-2.70589	7.96880	3.04826	-2.89450	-4.20630	-2.73479	1.58755	0.66891	0.58559	3.61466	-0.91025	-1.45639	-0.01417	0.03901	0.03358	0.50152	-0.09082	-0.16319
2526	10.02239	-27.30183	6.56576	-159.70619	56.79880	-5.36234	9.58815	-13.94442	4.81198	-260.63092	96.24679	-3.74281	-8.13945	39.67111	-2.75718	-103.29079	37.89846	-6.68756	-275.78442	71.91850	-10.18964	11.69272	-17.65710	-4.94270	-1.88084	8.42498	2.78607	-4.03857	-3.55118	-2.97914	1.38616	1.18645	1.01301	2.29157	-0.54153	-1.83499	0.01649	0.12379	0.02837	0.21386	-0.00144	-0.47390
2527	10.53890	-25.30332	6.10349	-168.23143	59.24696	-4.83518	10.99201	-12.25658	4.58426	-269.23895	102.88369	-1.51346	-7.69309	37.93167	-2.41135	-109.12122	38.42968	-6.52864	-288.08435	78.01388	-7.08386	13.99137	-13.50713	-9.82561	-0.41014	6.63868	1.72145	-2.11336	-2.98427	-2.26977	1.55804	1.16043	0.75818	1.51793	-0.54972	-1.73972	0.17686	0.19135	-0.02461	-0.03127	0.00117	-0.56368
2528	10.45112	-22.89851	5.68691	-175.60901	59.75697	-4.49891	12.10805	-10.64528	4.37282	-271.94739	107.37187	1.56976	-7.22477	36.21706	-2.13357	-114.52910	38.53844	-6.24597	-287.83160	86.07468	-1.99184	15.44751	-12.08930	-10.63100	3.27908	3.93475	-0.66539	0.77198	-3.47988	-1.32937	2.13449	0.69944	0.34561	1.57893	-0.80874	-1.40025	0.30896	0.19460	0.03908	-0.04726	-0.08118	-0.36021
2529	9.52685	-20.86328	5.56466	-183.37057	59.74479	-4.11024	9.13706	-10.76329	4.01554	-277.72858	107.50616	2.84449	-6.76692	34.59141	-1.91151	-119.58234	38.32310	-5.78979	-295.79538	87.94180	-0.43966	12.58058	-20.49523	-7.76207	8.58138	2.09752	-3.80718	2.53354	-4.62101	-1.02435	3.13850	0.12270	-0.01418	2.24961	-0.98056	-1.31272	0.42080	0.13988	0.12792	0.21552	-0.17977	-0.12888
2530	8.30050	-19.81116	5.83313	-191.04617	60.45371	-3.39277	2.52751	-14.81143	4.47622	-290.12424	105.00600	1.76626	-6.28390	33.00585	-1.67169	-124.06599	37.70542	-5.19336	-320.80383	79.33009	-1.09600	11.14901	-27.69561	-3.23993	10.42410	2.03808	-4.94877	2.52854	-5.51885	-1.54026	3.69910	-0.20379	-0.30273	2.86999	-0.86020	-1.66011	0.47257	0.06622	0.07304	0.50731	-0.20122	-0.08258
2531	7.97472	-19.07894	5.94403	-197.01720	61.54988	-2.43719	0.84386	-21.43298	5.71229	-303.25015	104.66051	0.89308	-5.76088	31.44093	-1.36604	-127.83539	36.61835	-4.58863	-342.70923	68.13393	2.23121	18.35707	-19.01993	0.79445	5.40730	3.44576	-1.93440	0.43700	-5.25108	-2.47133	3.06556	-0.01736	-0.14927	2.67239	-0.49296	-2.05539	0.39856	0.03559	-0.03137	0.49375	-0.10978	-0.15214
2532	8.11896	-18.17209	5.76952	-200.38237	61.46016	-1.64671	4.64427	-25.80888	6.46286	-308.27161	106.03996	1.77494	-5.31647	29.87639	-1.06131	-131.09702	35.16600	-4.08639	-345.05441	62.46456	7.30489	29.34604	-2.26199	1.72381	-2.29863	5.31738	3.07542	-2.56619	-2.91659	-2.84289	1.93249	0.49624	0.60178	1.55653	-0.10969	-1.79808	0.29076	0.06567	0.01525	0.15929	0.02395	-0.17353
2533	7.67558	-17.12397	5.64264	-201.58273	59.40483	-1.22224	5.46216	-22.91067	5.99893	-301.52652	102.82216	2.89999	-5.05618	28.29619	-0.81710	-134.09132	33.54245	-3.65421	-333.03198	61.92707	5.20208	27.86869	2.19140	0.26392	-5.97105	6.62995	5.57495	-3.19263	0.54158	-1.49945	1.06994	0.85643	1.41606	0.66136	-0.08361	-0.42067	0.19028	0.09724	0.19118	-0.12998	0.06654	-0.06468
2534	7.62527	-15.89617	5.36478	-202.01108	56.53332	-0.92861	3.69116	-14.22100	4.66035	-288.65714	93.92567	2.95202	-4.90217	26.77767	-0.57489	-136.77257	31.97211	-3.18232	-316.24344	62.18162	-3.38256	12.49666	-8.75281	-0.28738	-3.51537	6.96213	3.84885	-0.75673	1.76444	0.82651	0.71767	0.98489	1.67022	0.79490	-0.45747	1.21421	0.07609	0.11828	0.29190	-0.15569	-0.00130	0.07221
2535	9.03023	-14.84256	4.69978	-202.78372	54.25785	-0.54537	6.74312	-8.47347	3.49621	-279.05258	86.45175	2.65610	-4.73332	25.39190	-0.29236	-138.95767	30.56433	-2.65127	-300.05643	59.61398	-8.37031	5.09622	-19.45274	-1.76286	1.83506	5.30856	-0.23956	1.08813	-0.98698	1.58568	0.86137	0.79732	0.84690	1.40909	-0.78549	1.46759	-0.05733	0.11085	0.14112	-0.05398	-0.07139	0.08032
2536	10.62167	-14.36103	4.10129	-203.33058	52.74164	-0.08387	13.40917	-9.91557	3.52780	-276.21902	86.76165	3.25684	-4.55234	24.09263	-0.03431	-140.55325	29.15035	-2.14321	-291.75632	56.97071	-4.74782	15.85400	-19.84211	-7.12858	5.68999	2.19669	-3.52201	0.18872	-5.11375	-0.19229	1.54919	0.18743	-0.70668	1.90876	-0.74002	0.02112	-0.10407	0.04698	-0.15962	0.06599	-0.08492	-0.03118
2537	10.90162	-14.27874	4.03287	-202.61404	50.88752	0.25572	15.94056	-13.23817	4.52269	-277.37149	90.88380	4.37291	-4.41097	22.89802	0.15475	-141.75383	27.60607	-1.74420	-296.41083	57.59731	2.16313	25.04657	-15.41491	-12.26043	5.78979	0.46030	-3.78995	-1.21567	-6.63592	-2.46832	2.39942	-0.40781	-1.58220	2.33776	-0.46323	-1.58464	0.03880	-0.00617	-0.25911	0.23437	-0.06616	-0.12020
2538	10.15326	-14.20934	4.33651	-201.50099	47.35731	0.13785	12.61768	-12.74177	5.02020	-278.86511	87.02132	4.00791	-4.30559	21.98725	0.32609	-143.07057	26.24969	-1.45390	-305.79077	55.14670	3.55531	17.10167	-13.72381	-12.63501	3.65586	1.08804	-2.12972	-0.89561	-4.15290	-2.76693	2.79781	-0.55190	-1.36172	2.61964	-0.25261	-1.69299	0.29316	0.01859	-0.13122	0.40332	-0.03953	-0.10838
2539	9.53790	-14.45987	4.69186	-200.71278	43.04572	-0.16610	8.26827	-9.78085	4.55980	-278.19891	74.35754	2.10052	-4.19582	21.38208	0.52506	-144.63406	25.43325	-1.09582	-307.22507	46.03085	-1.50966	4.35376	-12.00663	-8.63425	2.16149	3.22680	-0.83375	0.47636	0.02453	-1.02401	2.71047	-0.17341	-0.69748	2.39717	-0.22335	-0.39017	0.44987	0.09573	-0.04387	0.42985	-0.00902	-0.05982
2540	9.70994	-15.36225	4.93055	-198.88702	40.42600	0.07633	6.45869	-8.18523	4.00774	-274.49051	65.94330	1.06793	-4.07758	20.90048	0.71241	-145.90367	25.01989	-0.51876	-300.61905	39.54005	-5.98479	3.70577	-3.07233	-3.28895	1.91007	5.00820	-0.40838	0.82096	1.93504	0.41305	2.39914	0.39938	-0.16390	1.53501	-0.25222	0.59471	0.39346	0.15623	-0.07164	0.21169	0.02072	-0.07689
2541	10.43589	-16.04714	4.85789	-195.63028	39.90533	0.86161	7.32608	-7.71489	3.35512	-268.32147	67.43499	2.14645	-3.99328	20.55483	0.82504	-146.59770	24.70305	0.11925	-291.59030	42.63297	-6.16918	12.57232	8.01472	-0.84854	2.47212	4.43124	-0.43850	-0.57627	0.04705	-0.23017	2.08294	0.73996	0.10709	0.56630	-0.21302	0.06479	0.24863	0.18290	-0.06945	-0.12649	0.03422	-0.16211
2542	11.04521	-16.33615	4.62654	-192.20677	39.29335	1.41884	9.41345	-8.29207	2.44757	-259.39865	69.90977	4.02007	-3.98315	20.51987	0.84012	-146.97919	24.35558	0.51265	-278.79694	46.21465	-4.92933	17.07673	8.61991	-3.63981	3.70986	2.22335	-0.69895	-1.76970	-3.22857	-2.04517	1.96523	0.74664	0.32594	0.43916	-0.14504	-1.32056	0.20573	0.18996	0.04543	-0.23508	0.01938	-0.24974
2543	11.28096	-17.52590	4.73984	-189.29337	36.46042	1.13107	11.37836	-12.17281	2.45346	-249.04584	64.55315	4.37727	-4.05666	20.75446	0.78355	-147.15688	23.93778	0.60179	-262.29068	37.65886	-5.25381	13.22737	-1.11899	-7.84807	4.53008	1.07759	-0.88200	-0.68238	-4.71999	-2.70006	2.12707	0.47012	0.43756	1.35429	-0.12604	-1.90516	0.26240	0.13456	0.13441	0.01979	-0.01339	-0.20313
2544	11.43652	-19.58553	5.23119	-186.17593	32.64116	0.60079	12.03434	-17.70619	3.86853	-241.26889	56.23191	3.54748	-4.19522	21.01942	0.73560	-146.92757	23.56992	0.75746	-250.76617	23.47871	-5.28998	11.79580	-10.81567	-7.11972	3.12600	2.20331	-0.42921	2.05298	-4.14623	-1.22264	2.10988	0.04151	0.28983	2.58679	-0.22588	-0.84936	0.23716	-0.00903	0.07630	0.36734	-0.04646	0.09801
2545	11.81605	-20.83031	5.55163	-182.16641	30.74305	0.90231	10.91266	-18.83325	4.90066	-237.40167	53.52077	3.57095	-4.37278	21.20326	0.76403	-146.24792	23.45817	1.31020	-249.57986	18.53665	-4.08512	21.19535	-13.87519	-3.80844	0.32619	4.34129	0.31068	3.78248	-3.59293	0.56594	1.69029	-0.26253	-0.03486	3.41619	-0.45983	0.59644	0.09825	-0.14336	-0.07441	0.53572	-0.07707	0.38321
2546	12.18856	-21.02722	5.53015	-177.56367	31.37705	2.09032	8.99240	-13.79456	4.12298	-232.32060	55.49923	5.01692	-4.58152	21.42476	0.80934	-145.32797	23.60289	2.08628	-249.34726	23.04486	-4.48361	31.29847	-10.45368	-4.86327	-0.95013	5.67365	0.35299	2.82025	-3.87593	0.50481	1.43415	-0.25217	-0.37850	3.32896	-0.65526	0.67686	0.02737	-0.13770	-0.17852	0.47322	-0.09409	0.23156
2547	12.12911	-21.48736	5.61625	-172.84802	32.25653	3.14256	7.20743	-7.53368	3.02692	-222.39323	56.85852	6.55281	-4.78821	21.77925	0.76583	-144.14204	23.73227	2.68066	-241.32147	29.02783	-6.67134	27.44893	-8.66899	-5.81121	-0.59449	6.34832	0.36445	0.35382	-3.72994	-1.09045	1.67665	0.15053	-0.25984	2.28218	-0.56471	-0.55189	0.11525	0.02541	-0.08391	0.24796	-0.06320	-0.24944
2548	11.91087	-22.55409	5.96747	-167.90045	31.07525	3.21179	7.02150	-4.86173	3.68789	-211.98277	55.94672	6.37539	-4.91849	22.17420	0.63985	-142.39369	23.60743	2.97487	-229.16158	33.69181	-7.26213	14.88997	-17.91064	1.64662	-0.62543	7.05679	1.48788	-1.07542	-2.79533	-2.57800	2.07276	0.80437	0.52911	1.72322	-0.33674	-1.68989	0.24855	0.22796	0.18197	0.12638	-0.01386	-0.51379
2549	11.83016	-23.75503	6.31942	-162.12868	28.22610	2.70798	9.40958	-7.29634	5.47891	-203.69489	52.17360	4.45285	-4.97119	22.53352	0.49744	-140.19057	23.37685	3.19665	-214.41420	32.96532	-6.22043	10.27979	-29.60917	10.93400	-0.88461	6.51943	2.51770	-1.05730	-1.88921	-2.86843	2.20097	1.17022	1.10127	2.25506	-0.30073	-1.66860	0.27771	0.31696	0.35284	0.17001	-0.01084	-0.31654
2550	11.64789	-25.55858	6.66429	-155.62740	26.27516	2.87085	11.86073	-14.27691	6.32128	-194.97121	45.99410	3.47031	-5.04982	22.91595	0.36967	-138.06444	23.41962	3.61312	-196.80348	22.11222	-5.74603	16.79644	-25.21594	8.78532	0.27357	4.01373	1.55315	-0.24982	-1.27636	-1.67271	2.13395	0.82376	0.57989	2.79871	-0.59125	-0.53195	0.21346	0.23506	0.23605	0.18169	-0.07268	-0.00569
2551	11.47530	-28.30078	7.10806	-149.44760	26.73267	4.19285	11.43409	-21.16706	5.72454	-185.64703	42.46173	5.92058	-5.24224	23.31506	0.28306	-136.12891	23.83231	4.29415	-183.69650	10.69728	-4.79775	23.29286	-7.92642	-3.39341	2.90698	1.90748	-0.82473	1.71111	-1.21630	0.48811	2.41637	0.13885	-0.47406	2.96997	-1.04934	0.90808	0.21508	0.08570	-0.02444	0.16430	-0.15169	0.08604
2552	11.77171	-30.35448	7.36843	-143.99016	28.10915	5.71215	9.51331	-21.40500	4.81992	-176.70229	44.56163	9.98146	-5.52376	23.59439	0.26160	-133.82584	24.28115	5.05108	-177.58803	13.48727	-2.86305	23.81615	0.77834	-11.82672	4.72917	1.94153	-2.28366	4.15207	-2.59884	2.10350	2.98901	-0.26682	-1.01831	3.08999	-1.21363	1.65432	0.31761	0.00244	-0.16597	0.22980	-0.17595	0.09079
2553	12.16365	-30.88365	7.40984	-138.52576	28.18926	6.26674	8.55779	-17.75985	5.00971	-167.32191	47.91630	11.55005	-5.79497	23.63763	0.25720	-130.81035	24.39744	5.53241	-171.78365	24.01653	-1.68668	24.08900	-5.30682	-9.50973	3.36153	3.41844	-1.43451	4.89129	-5.06659	1.64336	3.02754	-0.21073	-0.82193	3.17259	-0.79289	1.03731	0.38601	0.01069	-0.15146	0.34825	-0.11170	0.17724
