	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
412	0.02093	0.04584	0.03656	0.10283	0.07957	0.08121	-0.02991	-0.01392	0.04308	0.08288	0.09359	0.07728	-0.00859	-0.01733	0.05133	0.02000	0.09502	0.06265	-0.02737	0.00553	0.06693	0.00369	0.06111	0.02899	0.00662	0.06607	0.02234	0.03415	0.06767	0.03178	0.02924	0.09048	0.05014	0.00632	0.01352	0.03489	0.01741	0.05042	0.04042	-0.02922	-0.04928	0.00045	0.04260	-0.03393	0.04273	0.00511	0.01884	-0.00270	0.05273	-0.05628	0.02202	0.00748	0.01870	-0.00541	0.05611	-0.04670	0.01901
413	0.01981	0.03433	0.03026	0.13263	0.10794	0.05399	-0.01747	0.01547	0.00071	0.01820	0.08164	0.08411	0.01012	0.01558	0.02551	0.00943	0.07203	0.05099	-0.03338	0.02783	0.04477	0.00388	0.04483	0.02066	0.00761	0.04511	0.01888	0.04092	0.06393	0.02918	0.02406	0.07670	0.04627	-0.00441	-0.01009	0.02996	0.01546	0.02731	0.02906	-0.03797	-0.06555	-0.00275	0.05023	-0.05031	0.03013	-0.00564	0.01927	-0.00386	0.06204	-0.05367	0.01185	-0.00321	0.01911	-0.00675	0.06455	-0.04634	0.00900
414	0.01342	0.02590	0.02398	0.12622	0.13917	0.03915	0.00885	0.03355	-0.04570	-0.01670	0.10086	0.07541	0.01707	0.04059	-0.00950	-0.00085	0.07425	0.04494	-0.00764	0.03973	0.01287	0.01290	0.03787	0.02102	0.01054	0.03534	0.02475	0.04280	0.05977	0.02785	0.00233	0.05630	0.03759	-0.02184	-0.02486	0.02192	0.00124	0.00639	0.01844	-0.03857	-0.07147	-0.00408	0.04557	-0.05725	0.01844	-0.01335	0.01534	0.00591	0.05878	-0.04382	0.00447	-0.01273	0.01531	0.00464	0.06003	-0.03995	0.00132
415	-0.00455	0.02412	0.01718	0.04592	0.11991	0.05040	0.00045	0.02867	-0.07583	-0.01841	0.11079	0.06703	-0.00259	0.03624	-0.04709	-0.00508	0.07936	0.04701	0.01276	0.03439	-0.01493	0.02043	0.04541	0.01574	0.01260	0.03814	0.02685	0.02321	0.05152	0.02714	-0.03163	0.05131	0.02455	-0.04307	-0.01930	0.01068	-0.02491	0.00666	0.00756	-0.02640	-0.06636	-0.00827	0.02179	-0.05077	0.00829	-0.01659	0.00570	0.01201	0.03734	-0.03490	0.00178	-0.01882	0.00589	0.01296	0.03734	-0.03457	-0.00119
416	-0.02986	0.02864	0.01069	-0.08854	0.06682	0.08131	-0.04112	-0.00046	-0.09585	-0.02439	0.09166	0.07972	-0.03104	0.00465	-0.07308	0.01544	0.07178	0.05914	0.00635	0.01578	-0.02786	0.01795	0.05915	-0.00421	0.01515	0.04150	0.01626	-0.01683	0.04435	0.02651	-0.06447	0.06967	0.01175	-0.06039	0.00199	0.00086	-0.05163	0.02632	-0.00385	-0.01322	-0.06077	-0.01671	-0.00936	-0.03526	-0.00056	-0.02629	-0.01067	0.00133	0.00172	-0.02807	-0.00142	-0.03092	-0.01029	0.00292	0.00084	-0.03034	-0.00364
417	-0.04629	0.03193	0.00355	-0.18370	0.05126	0.11118	-0.05167	-0.03915	-0.11325	-0.05574	0.06187	0.10149	-0.03070	-0.03157	-0.07660	0.06020	0.05746	0.06701	-0.01037	-0.00630	-0.02565	0.01227	0.05791	-0.02579	0.02176	0.03112	-0.00030	-0.05082	0.04172	0.01991	-0.07849	0.08733	0.00138	-0.06544	0.01853	-0.00417	-0.06290	0.04206	-0.01456	-0.01637	-0.06139	-0.02602	-0.03021	-0.01850	-0.00895	-0.03623	-0.02082	-0.01713	-0.03259	-0.01770	-0.00856	-0.04184	-0.02035	-0.01672	-0.03395	-0.02138	-0.00990
418	-0.03934	0.02381	-0.00591	-0.15674	0.08807	0.10023	0.01615	-0.07339	-0.11591	-0.07970	0.04987	0.08993	0.01630	-0.05888	-0.05801	0.09131	0.05413	0.04582	-0.01316	-0.02331	-0.01202	0.01591	0.02927	-0.02732	0.03140	0.00829	-0.01065	-0.05098	0.03866	0.00268	-0.05809	0.06886	-0.00637	-0.05533	0.00751	-0.00636	-0.04891	0.03216	-0.02285	-0.03539	-0.06605	-0.03061	-0.03499	-0.00602	-0.01739	-0.02635	-0.01166	-0.01967	-0.04596	-0.00384	-0.01321	-0.03037	-0.01133	-0.01982	-0.04752	-0.00824	-0.01315
419	-0.01312	0.00378	-0.01555	-0.02744	0.13907	0.05795	0.12599	-0.09667	-0.09445	-0.05494	0.06074	0.02908	0.08113	-0.07709	-0.03024	0.07600	0.06515	-0.00325	-0.00191	-0.03282	0.00732	0.02709	-0.01512	-0.00456	0.03844	-0.01276	-0.01153	-0.02025	0.02672	-0.01865	-0.00788	0.01528	-0.01016	-0.03297	-0.02692	-0.00647	-0.01923	-0.00000	-0.02854	-0.05004	-0.06705	-0.02570	-0.03276	-0.00063	-0.02715	0.00101	0.00685	-0.00114	-0.03202	0.00819	-0.01470	0.00167	0.00676	0.00016	-0.03365	0.00344	-0.01263
420	0.01167	-0.01754	-0.02202	0.09641	0.16030	0.02551	0.19541	-0.10167	-0.06661	0.01417	0.07742	-0.04179	0.11205	-0.08104	-0.01269	0.02828	0.07553	-0.04420	0.00516	-0.03868	0.01708	0.03573	-0.04762	0.02174	0.04002	-0.02075	-0.00912	0.01379	0.00235	-0.03358	0.03891	-0.03238	-0.01011	-0.00697	-0.05320	-0.00245	-0.00166	-0.03276	-0.03342	-0.04497	-0.05809	-0.01261	-0.03740	-0.00492	-0.04021	0.01801	0.01103	0.01501	-0.00711	0.01537	-0.02775	0.02398	0.01047	0.01743	-0.00862	0.01084	-0.02434
421	0.01884	-0.03150	-0.02624	0.13739	0.12490	0.00532	0.17921	-0.08324	-0.06163	0.08559	0.08691	-0.07413	0.08894	-0.06294	-0.01634	-0.00961	0.07446	-0.04968	0.00087	-0.04429	0.00202	0.04038	-0.04637	0.02569	0.03751	-0.01258	-0.01029	0.03289	-0.02925	-0.04101	0.04751	-0.04535	-0.01011	0.00976	-0.05252	0.00283	-0.01623	-0.05322	-0.03821	-0.02782	-0.04348	-0.00116	-0.05397	-0.02035	-0.05445	0.01051	-0.00452	0.01017	0.00738	0.01621	-0.05686	0.01837	-0.00525	0.01128	0.00619	0.01263	-0.05358
422	0.00844	-0.03953	-0.03005	0.10253	0.06095	-0.02299	0.10625	-0.05266	-0.08298	0.11223	0.08966	-0.05954	0.04364	-0.03279	-0.03304	-0.01447	0.06281	-0.03241	0.00217	-0.04589	-0.02903	0.04444	-0.01581	0.00346	0.03242	0.00633	-0.01636	0.03697	-0.05603	-0.04413	0.01405	-0.03832	-0.01302	0.00576	-0.04180	0.00043	-0.05467	-0.06722	-0.03971	-0.01708	-0.03759	-0.00202	-0.07347	-0.04280	-0.06164	-0.00341	-0.02004	-0.00188	0.00825	0.01217	-0.07720	0.00186	-0.02053	-0.00226	0.00750	0.00986	-0.07450
423	-0.01119	-0.04685	-0.03020	0.04342	0.03121	-0.05333	0.04222	-0.03421	-0.10109	0.06835	0.08257	-0.02392	0.02257	-0.01623	-0.04426	-0.00256	0.04336	-0.02053	0.02735	-0.03967	-0.04711	0.04703	0.01470	-0.02496	0.02663	0.02071	-0.02362	0.02671	-0.06505	-0.03864	-0.03548	-0.04206	-0.01580	-0.02072	-0.04982	-0.01315	-0.09141	-0.08275	-0.03317	-0.02034	-0.05079	-0.01483	-0.08353	-0.06124	-0.05486	-0.00531	-0.01835	0.00250	0.00618	0.00946	-0.06537	-0.00388	-0.01853	0.00384	0.00572	0.00799	-0.06282
424	-0.03163	-0.05369	-0.02232	0.00418	0.05777	-0.04578	0.02203	-0.04072	-0.09602	-0.02385	0.05834	0.00651	0.04317	-0.02619	-0.03881	-0.00345	0.02081	-0.02180	0.06810	-0.03258	-0.03617	0.04497	0.02051	-0.04176	0.02112	0.01680	-0.02835	0.00154	-0.05320	-0.02082	-0.07052	-0.06352	-0.01300	-0.05539	-0.07900	-0.02656	-0.10781	-0.09580	-0.01800	-0.03164	-0.07481	-0.02558	-0.08177	-0.06701	-0.03689	0.00003	-0.00896	0.02046	0.00567	0.00921	-0.03544	-0.00055	-0.00906	0.02522	0.00530	0.00805	-0.03342
425	-0.04512	-0.05675	-0.00876	-0.01161	0.10211	0.01154	0.03385	-0.06129	-0.07686	-0.10074	0.02985	0.02598	0.08726	-0.05038	-0.02005	-0.01677	0.00517	-0.02405	0.09678	-0.03512	-0.00728	0.03411	0.00434	-0.04558	0.01207	-0.00282	-0.02921	-0.02653	-0.03561	-0.00101	-0.07944	-0.08193	-0.00371	-0.07652	-0.10119	-0.02317	-0.10356	-0.09842	-0.00056	-0.04356	-0.08891	-0.01998	-0.07509	-0.06472	-0.01808	0.00039	-0.01130	0.03094	0.00207	0.00461	-0.01878	-0.00076	-0.01137	0.03612	0.00174	0.00365	-0.01805
426	-0.04699	-0.05536	0.00322	-0.02367	0.12292	0.07685	0.04681	-0.07986	-0.05608	-0.10980	0.02282	0.04199	0.11772	-0.07259	-0.00231	-0.01225	0.00187	-0.01712	0.09508	-0.04841	0.01932	0.01202	-0.01470	-0.03965	-0.00215	-0.02363	-0.02443	-0.03616	-0.03272	0.00747	-0.07300	-0.07585	0.00727	-0.07616	-0.09364	-0.00310	-0.09253	-0.09048	0.01117	-0.05145	-0.08259	-0.00126	-0.07329	-0.06528	-0.00634	-0.00796	-0.02330	0.02542	-0.00961	-0.00638	-0.02212	-0.01011	-0.02316	0.02701	-0.00988	-0.00714	-0.02182
427	-0.03923	-0.05029	0.00891	-0.04009	0.10914	0.11173	0.03472	-0.09276	-0.04305	-0.05247	0.03683	0.05688	0.10366	-0.08865	-0.00005	0.02349	0.00238	-0.00231	0.06701	-0.06461	0.03129	-0.01306	-0.02207	-0.02711	-0.01203	-0.03516	-0.01310	-0.01967	-0.04409	0.00632	-0.06833	-0.04508	0.01323	-0.06370	-0.06386	0.01222	-0.08824	-0.07617	0.01635	-0.04810	-0.06360	0.01047	-0.07952	-0.06890	-0.00077	-0.01941	-0.02791	0.00867	-0.02593	-0.01537	-0.02940	-0.02313	-0.02747	0.00613	-0.02609	-0.01590	-0.02788
428	-0.02852	-0.04125	0.00839	-0.04749	0.06632	0.11079	-0.00429	-0.09708	-0.04529	0.02313	0.04569	0.06488	0.05003	-0.09350	-0.01141	0.06259	-0.00517	0.01437	0.03328	-0.07158	0.02736	-0.02412	-0.01683	-0.01774	-0.00710	-0.03711	-0.00200	0.00562	-0.04951	0.00569	-0.07213	-0.00975	0.01030	-0.04876	-0.03417	0.00512	-0.08995	-0.06025	0.01969	-0.03001	-0.04297	0.00149	-0.08077	-0.06705	0.00386	-0.02579	-0.01531	-0.01344	-0.03337	-0.01567	-0.03021	-0.03047	-0.01473	-0.01776	-0.03317	-0.01533	-0.02763
429	-0.01916	-0.03262	0.00401	-0.02526	0.01702	0.08025	-0.03871	-0.08374	-0.05047	0.06339	0.03582	0.05836	0.00283	-0.07785	-0.01482	0.06518	-0.01870	0.02616	0.01631	-0.06062	0.01785	-0.01200	-0.01222	-0.01782	0.00943	-0.03454	-0.00174	0.01677	-0.04110	0.00588	-0.07295	0.00363	0.00234	-0.02960	-0.01888	-0.01433	-0.08651	-0.05393	0.02165	-0.00407	-0.02582	-0.01646	-0.06386	-0.06079	0.00756	-0.02015	0.00688	-0.02865	-0.02321	-0.01141	-0.02688	-0.02390	0.00732	-0.03212	-0.02231	-0.00911	-0.02550
430	-0.01018	-0.03349	-0.00186	0.02215	-0.00519	0.03557	-0.02744	-0.05725	-0.03590	0.05137	0.01737	0.03327	0.00685	-0.04846	0.00554	0.02145	-0.02495	0.02516	0.02339	-0.03860	0.01647	0.01330	-0.02308	-0.01940	0.02504	-0.03204	-0.01420	0.01085	-0.03418	-0.00160	-0.05295	-0.01839	-0.00219	-0.00257	-0.01920	-0.02150	-0.07258	-0.06910	0.01725	0.01726	-0.01257	-0.01970	-0.03865	-0.06208	0.00438	-0.00247	0.02144	-0.02065	-0.00218	-0.00925	-0.02372	-0.00258	0.02147	-0.02144	-0.00066	-0.00503	-0.02544
431	-0.00140	-0.04405	-0.00687	0.05401	0.00488	0.01134	0.03095	-0.03909	-0.00544	0.01513	0.00242	0.00175	0.05449	-0.02896	0.03460	-0.03698	-0.01748	0.01248	0.04446	-0.02388	0.02347	0.03156	-0.04580	-0.01521	0.03131	-0.03206	-0.02997	0.00225	-0.03850	-0.01606	-0.01604	-0.06017	-0.00095	0.02161	-0.02841	-0.00850	-0.05411	-0.09758	0.00474	0.02331	-0.00005	-0.00126	-0.02720	-0.07494	-0.00777	0.01693	0.02184	0.00878	0.01342	-0.00923	-0.02197	0.02166	0.02136	0.01078	0.01491	-0.00485	-0.02602
432	0.00355	-0.05271	-0.00803	0.04087	0.01491	0.02444	0.08571	-0.04048	0.01278	-0.00644	-0.00564	-0.01252	0.09406	-0.03142	0.04332	-0.06611	-0.00398	0.00245	0.06375	-0.02672	0.02598	0.03364	-0.06105	-0.00975	0.02887	-0.03444	-0.03689	0.00171	-0.04288	-0.02381	0.00997	-0.08836	0.00118	0.02671	-0.03800	0.01064	-0.03947	-0.11509	-0.00864	0.01219	0.01095	0.02301	-0.03470	-0.08944	-0.02047	0.02765	0.01411	0.03491	0.01109	-0.00932	-0.02055	0.03471	0.01338	0.03735	0.01198	-0.00658	-0.02385
433	0.00369	-0.05297	-0.00431	0.00339	0.00525	0.04768	0.08665	-0.04920	0.00602	0.00005	-0.00667	-0.00513	0.09171	-0.04327	0.02655	-0.04784	0.00365	0.00476	0.06871	-0.04072	0.01727	0.02916	-0.05836	-0.00679	0.02424	-0.03631	-0.02913	0.00991	-0.04073	-0.01702	0.00733	-0.08625	0.00112	0.01482	-0.04124	0.01825	-0.03303	-0.11343	-0.01102	-0.00604	0.01474	0.03223	-0.04722	-0.09711	-0.02081	0.02599	0.00515	0.03614	-0.00628	-0.01354	-0.01462	0.03126	0.00462	0.03637	-0.00607	-0.01297	-0.01449
434	0.00255	-0.05196	0.00074	-0.02845	-0.00938	0.05171	0.03444	-0.04890	-0.00681	0.01468	-0.00534	0.01016	0.06223	-0.04788	0.00587	0.00381	-0.00225	0.01566	0.05669	-0.05160	0.00483	0.03056	-0.04412	-0.00509	0.02388	-0.03497	-0.01264	0.02323	-0.04619	-0.00502	-0.01487	-0.06729	-0.00059	0.00361	-0.03593	0.00830	-0.03740	-0.10615	0.00165	-0.01245	0.01036	0.01994	-0.05550	-0.10007	-0.00571	0.01466	-0.00201	0.01532	-0.02493	-0.02889	-0.00115	0.01663	-0.00215	0.01350	-0.02537	-0.03040	0.00221
435	0.00091	-0.05752	0.00296	-0.05305	-0.01797	0.04438	-0.02715	-0.03674	-0.00212	0.00551	-0.01501	0.03252	0.03715	-0.04212	-0.00070	0.05824	-0.02556	0.02906	0.04049	-0.04800	-0.00140	0.03887	-0.02584	-0.00760	0.02900	-0.02877	-0.00059	0.03214	-0.06918	0.00035	-0.03955	-0.05568	-0.00371	0.00257	-0.02875	-0.01033	-0.05276	-0.10286	0.01920	0.00737	0.00232	-0.00083	-0.06259	-0.10103	0.01259	0.00283	-0.00782	-0.00906	-0.03528	-0.05088	0.01042	0.00310	-0.00780	-0.01060	-0.03653	-0.05452	0.01331
436	-0.00526	-0.06663	0.00236	-0.07397	-0.03417	0.04802	-0.05602	-0.01523	0.02098	-0.03838	-0.04636	0.06283	0.03024	-0.02712	0.00554	0.07684	-0.06091	0.03903	0.03957	-0.02863	0.00003	0.04587	-0.00338	-0.01699	0.03444	-0.01477	-0.00009	0.02338	-0.09360	-0.00046	-0.05752	-0.06505	-0.00770	0.00513	-0.03075	-0.02401	-0.07207	-0.10285	0.02828	0.04411	-0.00365	-0.01205	-0.06864	-0.09572	0.01971	-0.00031	-0.01096	-0.02033	-0.03384	-0.06002	0.00965	0.00022	-0.01103	-0.01998	-0.03595	-0.06559	0.00797
437	-0.01645	-0.06899	0.00044	-0.07956	-0.06689	0.04999	-0.04843	0.01599	0.04868	-0.09494	-0.08831	0.07835	0.03763	-0.00142	0.01413	0.03856	-0.08413	0.03788	0.05653	-0.00527	0.00201	0.04179	0.02057	-0.02717	0.03281	0.00657	-0.00844	-0.00138	-0.09425	-0.00247	-0.06483	-0.08809	-0.01063	0.00128	-0.04134	-0.02699	-0.08305	-0.10461	0.02527	0.06562	-0.00205	-0.00880	-0.06754	-0.08146	0.01359	0.00204	-0.00745	-0.01295	-0.01978	-0.04360	0.00329	0.00338	-0.00767	-0.01079	-0.02232	-0.04990	-0.00239
438	-0.02436	-0.05743	-0.00245	-0.06204	-0.10044	0.01714	-0.03489	0.04898	0.06601	-0.12768	-0.11209	0.06004	0.04948	0.02823	0.01828	-0.02148	-0.06817	0.02641	0.07109	0.00794	-0.00202	0.02482	0.03348	-0.03259	0.02338	0.02344	-0.02111	-0.01906	-0.06481	-0.00595	-0.05996	-0.09913	-0.01019	-0.00886	-0.04558	-0.02104	-0.07770	-0.10261	0.01677	0.05059	0.00529	0.00056	-0.05759	-0.06380	0.00366	-0.00232	-0.00265	0.00247	-0.00191	-0.01429	0.00161	-0.00096	-0.00290	0.00532	-0.00395	-0.01927	-0.00301
439	-0.02116	-0.03613	-0.00423	-0.04950	-0.12563	-0.04574	-0.04333	0.06811	0.06187	-0.11574	-0.10432	0.02304	0.05447	0.04783	0.01670	-0.03952	-0.02026	0.01561	0.06853	0.01198	-0.00886	0.00774	0.02609	-0.03588	0.01568	0.02086	-0.03317	-0.01319	-0.02324	-0.00958	-0.04647	-0.08068	-0.00481	-0.01651	-0.03579	-0.01012	-0.05876	-0.08855	0.01236	0.01483	0.00671	0.00711	-0.04292	-0.04992	0.00049	-0.01612	-0.01091	0.00868	0.00500	0.00388	0.00045	-0.01613	-0.01099	0.01055	0.00418	0.00175	0.00020
440	-0.01076	-0.01848	-0.00177	-0.08647	-0.15472	-0.09485	-0.07504	0.07044	0.04254	-0.07282	-0.08490	-0.00707	0.04541	0.05288	0.01004	-0.00651	0.01668	0.01204	0.06133	0.01971	-0.01145	0.00683	0.00666	-0.03800	0.01855	0.00054	-0.03576	0.00376	0.00506	-0.00657	-0.03152	-0.04630	0.00321	-0.01718	-0.02311	-0.00033	-0.03752	-0.06475	0.01584	-0.00919	-0.00474	0.00808	-0.02953	-0.04312	0.00612	-0.02665	-0.03361	0.00164	-0.00084	0.00290	-0.00761	-0.02913	-0.03335	0.00145	-0.00058	0.00341	-0.00582
441	-0.00327	-0.01421	0.00293	-0.16512	-0.19228	-0.09925	-0.11218	0.07041	0.02899	-0.03783	-0.08449	-0.02438	0.02845	0.05400	0.00297	0.02026	0.00917	0.01089	0.06959	0.03618	-0.00968	0.02424	-0.00934	-0.03241	0.02887	-0.01877	-0.02396	0.01181	0.00935	0.00234	-0.01901	-0.02563	0.00730	-0.01427	-0.02102	0.00192	-0.02577	-0.04629	0.02194	-0.01016	-0.01923	0.00485	-0.02545	-0.04445	0.01258	-0.01939	-0.05067	-0.00706	-0.00581	-0.00554	-0.01955	-0.02417	-0.05011	-0.00870	-0.00527	-0.00406	-0.02018
442	-0.00206	-0.02223	0.00342	-0.22129	-0.22888	-0.07581	-0.13020	0.08491	0.03130	-0.04005	-0.11364	-0.03541	0.02006	0.06868	0.00469	-0.00270	-0.03759	0.00430	0.09375	0.05626	-0.00608	0.04799	-0.01801	-0.01660	0.03586	-0.02302	-0.00668	0.01105	-0.00219	0.00552	-0.00848	-0.03607	0.00275	-0.01144	-0.03061	-0.00443	-0.02773	-0.04800	0.02263	-0.00272	-0.01832	0.00110	-0.03645	-0.05068	0.01057	0.00545	-0.04138	-0.00707	-0.00015	-0.00823	-0.02749	0.00034	-0.04082	-0.00867	0.00007	-0.00728	-0.03111
443	-0.00454	-0.03448	-0.00250	-0.22190	-0.25811	-0.06695	-0.11009	0.12089	0.03875	-0.07755	-0.15665	-0.04227	0.03006	0.10826	0.01845	-0.05436	-0.09198	-0.00863	0.11565	0.07781	0.00186	0.06159	-0.02165	-0.00350	0.03163	-0.01412	-0.00058	0.01180	-0.01793	-0.00243	-0.00412	-0.07041	-0.00772	-0.00927	-0.04231	-0.01312	-0.04017	-0.06882	0.01518	-0.00018	0.00541	0.00202	-0.05719	-0.05008	-0.00106	0.02960	-0.00952	-0.00070	0.00960	-0.00269	-0.02889	0.02698	-0.00924	-0.00165	0.00957	-0.00252	-0.03119
444	-0.00981	-0.04166	-0.00981	-0.20685	-0.27511	-0.08739	-0.06680	0.16871	0.03681	-0.13013	-0.18993	-0.04357	0.04897	0.16354	0.03468	-0.08510	-0.12297	-0.02109	0.11587	0.10071	0.01453	0.05084	-0.01575	-0.00994	0.01540	-0.00091	-0.01313	0.01290	-0.03090	-0.01355	-0.01253	-0.10273	-0.01561	-0.00720	-0.04511	-0.01593	-0.05629	-0.08921	0.00422	0.00115	0.03843	0.01004	-0.07262	-0.03319	-0.01442	0.03175	0.01919	0.00421	0.01152	0.00473	-0.02596	0.03283	0.01912	0.00337	0.01160	0.00467	-0.02314
445	-0.01605	-0.03950	-0.01324	-0.22142	-0.27976	-0.11556	-0.05066	0.20730	0.02501	-0.17527	-0.20348	-0.04206	0.05206	0.20750	0.03803	-0.07601	-0.12175	-0.02554	0.08916	0.11640	0.01850	0.01571	-0.00097	-0.03247	-0.00595	0.00816	-0.03462	0.00686	-0.03566	-0.01992	-0.02372	-0.11069	-0.01463	-0.00235	-0.03597	-0.00998	-0.06410	-0.09174	-0.00279	0.00915	0.05835	0.02129	-0.07143	-0.01185	-0.02000	0.01002	0.02350	0.00516	0.00510	0.00585	-0.02038	0.01330	0.02322	0.00406	0.00539	0.00598	-0.01393
