	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
1438	0.00040	0.00005	-0.00000	0.01891	0.00179	-0.00053	-0.14513	0.09308	-0.08436	0.00576	-0.00025	-0.00047	-0.00096	-0.00078	-0.00392	-0.00078	-0.00003	0.00034	0.00505	-0.00424	-0.00080	0.00039	0.00237	0.00034	-0.00309	-0.00039	-0.00003	0.00530	0.00336	-0.00219	0.04034	-0.17058	0.01408	-0.00972	0.01496	-0.00305	0.00034	0.00055	-0.00023	0.00034	0.00055	-0.00023	0.00001	-0.00000	-0.00000	0.03283	-0.06445	-0.03012	-0.00240	-0.00167	-0.00130	-0.00089	0.00039	0.00037	-0.00089	0.00039	0.00037	0.00000	-0.00000	0.00000	-0.03678	-1.23779	-0.04695
1439	0.00029	-0.00001	-0.00003	0.01380	-0.00062	-0.00161	-0.14528	0.12410	-0.11720	0.00584	-0.00100	0.00065	-0.00137	-0.00183	-0.00265	-0.00108	-0.00049	-0.00019	0.00273	-0.00340	-0.00104	0.00007	-0.00056	0.00025	-0.00134	-0.00044	0.00095	0.00101	0.00298	0.00003	0.03391	-0.14627	0.01227	-0.00905	0.01192	-0.00210	0.00052	0.00110	-0.00039	0.00052	0.00110	-0.00039	0.00001	0.00001	-0.00000	0.07236	-0.05410	-0.04015	-0.00870	-0.00033	-0.00334	-0.00056	0.00067	-0.00071	-0.00056	0.00067	-0.00071	-0.00000	0.00001	-0.00000	0.17778	-1.28487	-0.05886
1440	0.00026	-0.00011	0.00002	0.01241	-0.00493	0.00115	-0.11372	0.12393	-0.12891	0.00531	-0.00093	0.00152	-0.00089	-0.00112	-0.00108	-0.00064	-0.00039	-0.00124	0.00112	-0.00233	-0.00257	-0.00108	-0.00326	-0.00021	0.00037	-0.00038	0.00154	-0.00010	0.00051	0.00058	0.02305	-0.11384	0.00867	-0.00689	0.00873	-0.00166	0.00034	0.00121	-0.00048	0.00034	0.00121	-0.00048	0.00001	0.00001	-0.00000	0.08921	-0.03669	-0.02514	-0.01463	-0.00137	-0.00276	-0.00036	0.00064	-0.00076	-0.00036	0.00064	-0.00076	-0.00000	0.00001	-0.00000	0.29313	-1.24204	-0.05746
1441	0.00030	-0.00016	0.00015	0.01432	-0.00777	0.00700	-0.08088	0.10394	-0.09688	0.00406	0.00030	0.00190	0.00014	0.00029	0.00074	0.00001	0.00005	-0.00200	0.00097	-0.00263	-0.00345	-0.00219	-0.00396	-0.00037	0.00098	-0.00038	0.00126	0.00149	-0.00218	-0.00116	0.01092	-0.07404	0.00501	-0.00415	0.00489	-0.00105	0.00015	0.00041	-0.00068	0.00015	0.00041	-0.00068	0.00000	0.00000	-0.00000	0.07555	-0.01695	0.00396	-0.01706	-0.00376	-0.00039	-0.00004	0.00025	-0.00018	-0.00004	0.00025	-0.00018	-0.00000	0.00001	-0.00000	0.24103	-0.98290	-0.03891
1442	0.00036	-0.00012	0.00023	0.01703	-0.00659	0.01022	-0.05236	0.08815	-0.04467	0.00248	0.00245	0.00143	0.00101	0.00107	0.00193	0.00063	0.00021	-0.00190	0.00154	-0.00373	-0.00296	-0.00268	-0.00304	0.00008	0.00052	-0.00077	0.00022	0.00239	-0.00356	-0.00302	0.00068	-0.03259	0.00914	-0.00146	0.00080	0.00077	-0.00005	-0.00075	-0.00071	-0.00005	-0.00075	-0.00071	-0.00000	0.00000	-0.00000	0.04814	-0.00028	0.02530	-0.01533	-0.00551	0.00149	0.00068	-0.00036	0.00025	0.00068	-0.00036	0.00025	-0.00000	0.00000	0.00000	0.08704	-0.53278	-0.01704
1443	0.00039	-0.00004	0.00016	0.01843	-0.00318	0.00698	-0.01990	0.06200	-0.02199	0.00158	0.00407	0.00044	0.00120	0.00106	0.00166	0.00114	-0.00001	-0.00087	0.00183	-0.00342	-0.00217	-0.00264	-0.00161	0.00059	-0.00040	-0.00127	-0.00090	0.00184	-0.00413	-0.00355	-0.00344	0.00098	0.01596	-0.00010	-0.00305	0.00319	-0.00033	-0.00123	-0.00044	-0.00033	-0.00123	-0.00044	-0.00001	0.00000	-0.00000	0.02437	0.00610	0.03042	-0.01062	-0.00494	0.00224	0.00114	-0.00081	0.00025	0.00114	-0.00081	0.00025	-0.00000	-0.00000	0.00000	-0.00281	-0.10913	-0.03454
1444	0.00037	-0.00005	0.00001	0.01739	-0.00238	0.00037	0.01250	0.01736	-0.03083	0.00196	0.00411	-0.00024	0.00036	0.00060	0.00027	0.00123	-0.00037	0.00073	0.00174	-0.00137	-0.00197	-0.00229	0.00011	0.00025	-0.00123	-0.00107	-0.00148	0.00180	-0.00427	-0.00286	-0.00418	0.02000	0.01063	-0.00078	-0.00633	0.00413	-0.00046	-0.00080	-0.00014	-0.00046	-0.00080	-0.00014	-0.00001	0.00000	-0.00000	0.00393	-0.00239	0.02470	-0.00466	-0.00215	0.00271	0.00060	-0.00069	-0.00006	0.00060	-0.00069	-0.00006	-0.00000	-0.00001	-0.00000	0.04402	0.04882	-0.08733
1445	0.00027	-0.00016	-0.00010	0.01311	-0.00617	-0.00359	0.04560	-0.01179	-0.02550	0.00286	0.00357	-0.00035	-0.00111	0.00002	-0.00095	0.00081	-0.00061	0.00190	0.00160	0.00037	-0.00205	-0.00157	0.00186	-0.00106	-0.00164	-0.00009	-0.00145	0.00268	-0.00311	-0.00132	-0.00935	0.02693	-0.00663	-0.00224	-0.00859	0.00309	-0.00030	-0.00027	0.00002	-0.00030	-0.00027	0.00002	-0.00001	0.00000	0.00000	-0.02090	-0.01731	0.01174	0.00072	0.00061	0.00263	-0.00059	-0.00006	-0.00044	-0.00059	-0.00006	-0.00044	0.00000	-0.00001	-0.00000	0.12074	-0.06911	-0.11265
1446	0.00013	-0.00028	-0.00010	0.00628	-0.01118	-0.00326	0.09683	-0.01162	0.01614	0.00317	0.00400	-0.00033	-0.00189	-0.00019	-0.00115	0.00029	-0.00056	0.00178	0.00129	0.00070	-0.00198	-0.00048	0.00217	-0.00231	-0.00149	0.00054	-0.00116	0.00260	-0.00053	0.00059	-0.02212	0.03176	-0.01870	-0.00245	-0.00998	0.00201	-0.00006	-0.00025	0.00017	-0.00006	-0.00025	0.00017	-0.00000	0.00000	0.00000	-0.04943	-0.02154	-0.00837	0.00391	0.00093	0.00078	-0.00140	0.00051	-0.00035	-0.00140	0.00051	-0.00035	0.00001	-0.00000	-0.00000	0.09076	-0.22568	-0.08310
1447	-0.00001	-0.00032	-0.00008	-0.00023	-0.01303	-0.00198	0.15999	-0.02768	0.06798	0.00284	0.00502	-0.00030	-0.00112	0.00006	-0.00034	0.00001	-0.00018	0.00067	0.00091	0.00067	-0.00187	0.00071	0.00040	-0.00224	-0.00079	0.00004	-0.00080	0.00065	0.00205	0.00260	-0.03926	0.04477	-0.01632	-0.00071	-0.01158	0.00251	0.00001	-0.00054	0.00036	0.00001	-0.00054	0.00036	-0.00000	0.00000	0.00000	-0.07297	-0.00983	-0.02935	0.00437	-0.00113	-0.00241	-0.00136	0.00055	0.00033	-0.00136	0.00055	0.00033	0.00001	-0.00000	0.00000	-0.04444	-0.22414	-0.03723
1448	-0.00008	-0.00026	-0.00008	-0.00357	-0.01039	-0.00241	0.19194	-0.09179	0.09019	0.00267	0.00480	0.00033	0.00066	0.00034	0.00115	-0.00013	0.00032	-0.00051	0.00141	0.00071	-0.00168	0.00164	-0.00142	-0.00061	0.00017	-0.00074	-0.00027	-0.00169	0.00325	0.00474	-0.05533	0.06805	-0.00923	0.00170	-0.01392	0.00391	-0.00006	-0.00055	0.00047	-0.00006	-0.00055	0.00047	-0.00000	-0.00000	0.00000	-0.08489	0.00523	-0.03905	0.00306	-0.00328	-0.00455	-0.00068	0.00029	0.00086	-0.00068	0.00029	0.00086	0.00001	-0.00000	0.00000	-0.16421	-0.11812	-0.01890
1449	-0.00006	-0.00013	-0.00009	-0.00274	-0.00466	-0.00335	0.17545	-0.16359	0.06045	0.00332	0.00295	0.00181	0.00221	0.00039	0.00280	-0.00025	0.00066	-0.00121	0.00317	-0.00020	-0.00091	0.00217	-0.00094	0.00138	0.00089	-0.00059	0.00030	-0.00220	0.00305	0.00620	-0.06576	0.09179	-0.00956	0.00279	-0.01616	0.00473	-0.00007	-0.00008	0.00049	-0.00007	-0.00008	0.00049	-0.00000	-0.00000	0.00000	-0.08964	0.01113	-0.03206	0.00210	-0.00400	-0.00404	0.00023	0.00012	0.00054	0.00023	0.00012	0.00054	0.00000	0.00000	0.00000	-0.18917	-0.07044	-0.04581
1450	0.00002	0.00002	-0.00006	0.00103	0.00142	-0.00293	0.15610	-0.18912	-0.00770	0.00496	0.00140	0.00308	0.00274	0.00018	0.00348	-0.00026	0.00067	-0.00109	0.00468	-0.00244	0.00068	0.00242	0.00135	0.00223	0.00107	0.00037	0.00050	-0.00027	0.00240	0.00568	-0.06943	0.10408	-0.01667	0.00185	-0.01733	0.00469	0.00006	0.00051	0.00046	0.00006	0.00051	0.00046	0.00000	-0.00000	0.00000	-0.09943	0.01042	-0.01744	0.00318	-0.00402	-0.00206	0.00094	0.00010	-0.00021	0.00094	0.00010	-0.00021	-0.00000	0.00001	-0.00000	-0.18012	-0.11733	-0.11148
1451	0.00010	0.00011	-0.00003	0.00475	0.00465	-0.00207	0.18635	-0.16758	-0.06646	0.00689	0.00164	0.00292	0.00235	-0.00033	0.00234	-0.00015	0.00035	-0.00004	0.00413	-0.00479	0.00261	0.00253	0.00320	0.00150	0.00080	0.00114	0.00015	0.00204	0.00181	0.00333	-0.06785	0.10504	-0.02242	0.00012	-0.01753	0.00454	0.00022	0.00088	0.00023	0.00022	0.00088	0.00023	0.00001	0.00000	0.00000	-0.11751	0.01425	-0.00962	0.00622	-0.00436	-0.00104	0.00101	0.00006	-0.00046	0.00101	0.00006	-0.00046	-0.00000	0.00001	-0.00000	-0.24366	-0.19048	-0.17868
1452	0.00012	0.00009	-0.00004	0.00574	0.00391	-0.00238	0.25875	-0.12841	-0.07776	0.00749	0.00246	0.00158	0.00159	-0.00110	0.00028	-0.00011	-0.00011	0.00123	0.00175	-0.00567	0.00396	0.00243	0.00328	0.00012	0.00028	0.00116	-0.00029	0.00186	0.00076	0.00058	-0.06137	0.10263	-0.02322	-0.00061	-0.01749	0.00460	0.00016	0.00109	-0.00016	0.00016	0.00109	-0.00016	0.00001	0.00000	-0.00000	-0.13292	0.02545	-0.01179	0.00989	-0.00441	-0.00157	0.00037	0.00000	-0.00002	0.00037	0.00000	-0.00002	0.00000	0.00000	-0.00000	-0.36579	-0.27295	-0.20198
1453	0.00009	0.00004	-0.00005	0.00418	0.00200	-0.00260	0.31262	-0.09975	-0.05165	0.00563	0.00169	0.00056	0.00077	-0.00186	-0.00075	-0.00018	-0.00056	0.00161	-0.00035	-0.00428	0.00386	0.00206	0.00193	-0.00044	-0.00020	0.00054	-0.00032	-0.00101	-0.00100	-0.00165	-0.05100	0.09898	-0.01968	0.00045	-0.01712	0.00458	-0.00022	0.00127	-0.00041	-0.00022	0.00127	-0.00041	0.00000	0.00000	-0.00000	-0.13538	0.03400	-0.01502	0.01299	-0.00287	-0.00200	-0.00055	-0.00012	0.00054	-0.00055	-0.00012	0.00054	0.00000	-0.00001	0.00000	-0.42045	-0.36560	-0.17818
1454	0.00005	0.00005	-0.00001	0.00235	0.00198	-0.00060	0.29730	-0.11189	-0.02726	0.00251	-0.00101	0.00067	0.00021	-0.00217	-0.00016	-0.00019	-0.00084	0.00089	-0.00034	-0.00153	0.00224	0.00159	0.00048	0.00030	-0.00034	-0.00027	-0.00016	-0.00355	-0.00242	-0.00327	-0.04281	0.09129	-0.01167	0.00281	-0.01571	0.00438	-0.00055	0.00109	-0.00044	-0.00055	0.00109	-0.00044	-0.00001	0.00000	-0.00000	-0.12649	0.03129	-0.01412	0.01464	0.00017	-0.00131	-0.00107	-0.00046	0.00073	-0.00107	-0.00046	0.00073	0.00000	-0.00002	0.00000	-0.34698	-0.40346	-0.15101
1455	0.00004	0.00007	0.00007	0.00158	0.00250	0.00268	0.22140	-0.16863	-0.03600	0.00054	-0.00405	0.00128	0.00057	-0.00146	0.00065	-0.00002	-0.00057	0.00005	0.00147	0.00021	0.00044	0.00135	-0.00001	0.00139	0.00002	-0.00069	-0.00025	-0.00265	-0.00218	-0.00528	-0.04200	0.07937	-0.00566	0.00486	-0.01377	0.00371	-0.00047	0.00034	-0.00041	-0.00047	0.00034	-0.00041	-0.00001	0.00000	-0.00000	-0.11651	0.02358	-0.01285	0.01410	0.00286	-0.00046	-0.00090	-0.00082	0.00037	-0.00090	-0.00082	0.00037	-0.00000	-0.00002	0.00000	-0.20415	-0.38245	-0.16891
1456	0.00001	0.00002	0.00009	0.00052	0.00037	0.00401	0.13424	-0.22012	-0.08346	0.00039	-0.00578	0.00140	0.00209	0.00034	0.00054	0.00024	0.00043	0.00003	0.00301	-0.00066	0.00004	0.00172	0.00012	0.00174	0.00085	-0.00045	-0.00024	0.00162	-0.00035	-0.00905	-0.04429	0.06586	-0.01080	0.00499	-0.01292	0.00232	-0.00020	-0.00042	-0.00026	-0.00020	-0.00042	-0.00026	-0.00001	0.00000	-0.00000	-0.11253	0.02460	-0.01510	0.01142	0.00353	-0.00079	-0.00048	-0.00072	-0.00049	-0.00048	-0.00072	-0.00049	-0.00001	-0.00001	-0.00000	-0.03987	-0.41842	-0.24040
1457	-0.00007	-0.00007	0.00005	-0.00311	-0.00323	0.00242	0.07101	-0.21525	-0.14130	0.00066	-0.00610	0.00117	0.00387	0.00211	0.00032	0.00047	0.00150	0.00062	0.00290	-0.00329	0.00129	0.00261	0.00008	0.00129	0.00168	0.00011	0.00023	0.00515	0.00143	-0.01286	-0.04081	0.05498	-0.02023	0.00342	-0.01348	0.00135	-0.00018	-0.00043	0.00015	-0.00018	-0.00043	0.00015	-0.00000	-0.00000	0.00000	-0.10623	0.03615	-0.01935	0.00757	0.00208	-0.00227	-0.00017	-0.00021	-0.00141	-0.00017	-0.00021	-0.00141	-0.00001	-0.00000	-0.00001	0.14516	-0.52967	-0.31565
1458	-0.00018	-0.00009	-0.00000	-0.00846	-0.00349	0.00033	0.04309	-0.16150	-0.16324	0.00041	-0.00632	0.00159	0.00451	0.00206	0.00123	0.00066	0.00150	0.00096	0.00183	-0.00552	0.00295	0.00316	0.00007	0.00083	0.00178	0.00040	0.00061	0.00367	0.00159	-0.01241	-0.02940	0.04956	-0.02059	0.00167	-0.01408	0.00189	-0.00035	0.00019	0.00053	-0.00035	0.00019	0.00053	-0.00001	-0.00000	0.00000	-0.08267	0.04276	-0.01995	0.00357	-0.00080	-0.00353	0.00019	0.00023	-0.00185	0.00019	0.00023	-0.00185	-0.00001	0.00001	-0.00001	0.30190	-0.58741	-0.32956
1459	-0.00023	0.00002	-0.00002	-0.01079	0.00101	-0.00071	0.06431	-0.10224	-0.12808	0.00031	-0.00722	0.00284	0.00364	-0.00040	0.00287	0.00085	0.00004	0.00061	0.00123	-0.00594	0.00355	0.00274	0.00036	0.00093	0.00098	0.00010	0.00029	-0.00193	0.00035	-0.00693	-0.01659	0.04736	-0.01282	0.00067	-0.01353	0.00311	-0.00025	0.00052	0.00041	-0.00025	0.00052	0.00041	-0.00000	0.00000	0.00000	-0.04570	0.03124	-0.01530	0.00030	-0.00387	-0.00348	0.00078	0.00041	-0.00177	0.00078	0.00041	-0.00177	-0.00000	0.00001	-0.00001	0.34848	-0.56513	-0.27115
1460	-0.00016	0.00012	-0.00004	-0.00778	0.00553	-0.00228	0.13715	-0.06431	-0.06305	0.00088	-0.00784	0.00376	0.00218	-0.00356	0.00371	0.00107	-0.00184	-0.00005	0.00173	-0.00465	0.00250	0.00184	0.00048	0.00130	-0.00006	-0.00054	-0.00032	-0.00629	-0.00054	-0.00135	-0.00989	0.04400	-0.00503	0.00050	-0.01163	0.00364	0.00021	-0.00005	-0.00019	0.00021	-0.00005	-0.00019	0.00000	0.00001	-0.00000	-0.01810	0.01030	-0.01045	-0.00139	-0.00528	-0.00256	0.00127	0.00036	-0.00132	0.00127	0.00036	-0.00132	0.00000	0.00001	-0.00000	0.29193	-0.57587	-0.19091
1461	-0.00009	0.00010	-0.00011	-0.00436	0.00473	-0.00505	0.21620	-0.05133	-0.02057	0.00153	-0.00721	0.00347	0.00140	-0.00514	0.00315	0.00105	-0.00272	-0.00041	0.00320	-0.00274	0.00030	0.00151	0.00023	0.00122	-0.00070	-0.00091	-0.00047	-0.00598	0.00036	-0.00033	-0.01095	0.03719	-0.00208	0.00093	-0.00906	0.00300	0.00065	-0.00112	-0.00073	0.00065	-0.00112	-0.00073	0.00001	0.00001	-0.00000	-0.01353	-0.00206	-0.00799	-0.00156	-0.00436	-0.00160	0.00125	0.00016	-0.00055	0.00125	0.00016	-0.00055	0.00001	0.00001	-0.00000	0.23325	-0.64658	-0.15175
1462	-0.00013	-0.00003	-0.00015	-0.00607	-0.00028	-0.00628	0.23311	-0.06401	-0.03152	0.00186	-0.00628	0.00271	0.00155	-0.00455	0.00216	0.00054	-0.00215	-0.00025	0.00504	-0.00122	-0.00206	0.00200	-0.00004	0.00048	-0.00067	-0.00075	-0.00020	-0.00227	0.00266	-0.00304	-0.01738	0.02696	-0.00825	0.00150	-0.00669	0.00098	0.00071	-0.00172	-0.00084	0.00071	-0.00172	-0.00084	0.00000	0.00001	-0.00000	-0.02267	-0.00399	-0.00491	-0.00133	-0.00264	-0.00070	0.00071	0.00020	0.00015	0.00071	0.00020	0.00015	0.00001	0.00001	0.00000	0.25688	-0.68476	-0.18360
1463	-0.00023	-0.00010	-0.00010	-0.01065	-0.00345	-0.00388	0.16859	-0.09520	-0.07514	0.00236	-0.00639	0.00275	0.00188	-0.00290	0.00179	-0.00010	-0.00097	0.00022	0.00601	-0.00054	-0.00353	0.00256	-0.00028	-0.00046	0.00004	-0.00025	0.00009	0.00210	0.00413	-0.00571	-0.02512	0.01455	-0.02219	0.00167	-0.00476	-0.00197	0.00039	-0.00129	-0.00062	0.00039	-0.00129	-0.00062	0.00000	0.00000	-0.00000	-0.02744	-0.00722	-0.00063	-0.00169	-0.00143	0.00025	-0.00014	0.00080	0.00028	-0.00014	0.00080	0.00028	0.00001	0.00001	0.00000	0.36352	-0.64962	-0.26335
1464	-0.00024	-0.00005	-0.00000	-0.01156	-0.00206	0.00039	0.06965	-0.10986	-0.10024	0.00307	-0.00663	0.00343	0.00177	-0.00137	0.00206	-0.00024	-0.00020	0.00055	0.00507	-0.00058	-0.00335	0.00236	-0.00064	-0.00085	0.00101	0.00023	0.00040	0.00505	0.00280	-0.00690	-0.02632	0.00179	-0.02874	0.00116	-0.00285	-0.00365	0.00003	-0.00028	-0.00028	0.00003	-0.00028	-0.00028	0.00000	-0.00000	-0.00000	-0.01688	-0.01573	-0.00160	-0.00297	0.00002	0.00059	-0.00093	0.00132	0.00015	-0.00093	0.00132	0.00015	0.00001	0.00001	0.00000	0.47746	-0.57326	-0.33126
1465	-0.00014	0.00004	0.00008	-0.00665	0.00128	0.00349	-0.00799	-0.07066	-0.08135	0.00318	-0.00524	0.00359	0.00130	-0.00028	0.00233	0.00025	-0.00003	0.00039	0.00274	-0.00060	-0.00184	0.00139	-0.00102	-0.00023	0.00144	0.00039	0.00087	0.00507	-0.00035	-0.00747	-0.01500	-0.01007	-0.01376	0.00001	-0.00092	-0.00204	0.00001	0.00025	0.00004	0.00001	0.00025	0.00004	0.00000	-0.00000	0.00000	0.00814	-0.02240	-0.01362	-0.00506	0.00253	-0.00058	-0.00109	0.00080	0.00046	-0.00109	0.00080	0.00046	0.00000	0.00000	0.00000	0.51631	-0.47907	-0.33517
1466	0.00002	0.00013	0.00010	0.00095	0.00466	0.00385	-0.04699	0.00511	-0.03765	0.00253	-0.00312	0.00312	0.00101	0.00051	0.00247	0.00092	-0.00005	-0.00007	0.00093	-0.00000	-0.00041	0.00030	-0.00102	0.00101	0.00091	0.00014	0.00122	0.00264	-0.00231	-0.00737	0.00178	-0.02080	0.01217	-0.00117	0.00034	0.00138	0.00028	0.00002	0.00018	0.00028	0.00002	0.00018	0.00000	0.00000	0.00000	0.03463	-0.02477	-0.03047	-0.00689	0.00509	-0.00256	-0.00048	-0.00054	0.00109	-0.00048	-0.00054	0.00109	-0.00001	-0.00001	0.00000	0.49323	-0.42600	-0.26351
1467	0.00014	0.00020	0.00006	0.00661	0.00782	0.00162	-0.05627	0.05577	-0.00111	0.00216	-0.00265	0.00311	0.00132	0.00099	0.00289	0.00134	0.00003	-0.00041	0.00104	0.00089	-0.00031	-0.00037	-0.00043	0.00178	0.00003	-0.00012	0.00109	0.00040	-0.00191	-0.00562	0.00986	-0.03042	0.02282	-0.00140	0.00087	0.00257	0.00043	-0.00021	0.00003	0.00043	-0.00021	0.00003	0.00001	0.00000	-0.00000	0.04646	-0.02920	-0.03591	-0.00693	0.00612	-0.00303	0.00024	-0.00137	0.00120	0.00024	-0.00137	0.00120	-0.00002	-0.00001	0.00000	0.51242	-0.52832	-0.14766
