	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
314	-4.77770	-2.22860	-16.99167	-0.36188	6.76977	-85.61673	1.01976	-3.98175	-16.67732	-0.00742	2.14362	-85.64429	1.01976	-3.98175	-16.67732	-0.00742	2.14362	-85.64429	11.09762	-1.56546	-32.62746	-9.92885	14.65603	-60.57108	13.89275	-3.45685	-32.50222	-3.87411	-0.52966	-61.01614	-7.70184	7.88318	-44.13438	-1.67734	6.33545	-38.39702	8.40889	-2.27370	-22.15846	-11.99516	5.98732	-21.48853	6.79993	23.74749	-22.27929	-5.12348	-9.07151	-18.76743	45.14172	3.85777	-84.99894	55.84217	-20.72341	65.72326	53.84661	17.94557	-87.78864	50.35574	-25.82552	63.41155
315	-5.15962	-2.04963	-17.37011	-0.42154	6.81833	-85.50675	1.10897	-3.98999	-17.03949	-0.06083	2.22660	-85.53521	1.10897	-3.98999	-17.03949	-0.06083	2.22660	-85.53521	11.07788	-1.59986	-32.92516	-9.92844	14.66877	-60.47077	13.96801	-3.38721	-32.80137	-3.81619	-0.52624	-60.92585	-7.72459	7.94772	-44.20695	-1.74946	6.35378	-38.52632	8.20645	-2.08263	-22.29377	-12.18602	6.21354	-21.54900	6.83415	23.68272	-22.22417	-5.31968	-9.19963	-18.86050	45.22752	3.81430	-84.04221	55.59678	-20.86332	66.68358	53.65291	18.15042	-86.79597	50.52741	-26.41107	64.52962
316	-5.48754	-2.03316	-17.58024	-0.30997	6.85447	-85.59766	1.16293	-4.11695	-17.22302	0.04284	2.27032	-85.62575	1.16293	-4.11695	-17.22302	0.04284	2.27032	-85.62575	11.03024	-1.61495	-33.21000	-9.90206	14.67453	-60.23799	14.03463	-3.35220	-33.08548	-3.79698	-0.53700	-60.68008	-7.77303	8.02073	-44.27224	-1.79233	6.35587	-38.62574	8.13362	-1.83707	-22.44375	-12.24761	6.49593	-21.60430	6.84337	23.64180	-22.05749	-5.41700	-9.28487	-19.04485	45.30695	3.86714	-83.85505	55.44421	-21.06239	67.72238	53.21836	18.05305	-86.43993	50.85998	-26.65451	65.76885
317	-5.55444	-2.15517	-17.52857	-0.02625	6.73880	-85.82428	1.14732	-4.24706	-17.15385	0.29641	2.31855	-85.84978	1.14732	-4.24706	-17.15385	0.29641	2.31855	-85.84978	10.98604	-1.61195	-33.20575	-9.87219	14.69939	-60.10247	14.04447	-3.36726	-33.07903	-3.83764	-0.60070	-60.51175	-7.80315	8.06529	-44.31435	-1.80709	6.35230	-38.68382	8.25482	-1.64909	-22.55127	-12.11906	6.70957	-21.63982	6.87550	23.60388	-21.84456	-5.38464	-9.32689	-19.26015	45.32845	4.00800	-84.61864	55.48675	-21.26978	68.90332	52.84880	17.89161	-87.04496	50.86216	-26.58548	66.91680
318	-5.16329	-2.30451	-17.30572	0.22558	6.36573	-86.02980	1.05482	-4.21971	-16.95149	0.50288	2.37034	-86.05094	1.05482	-4.21971	-16.95149	0.50288	2.37034	-86.05094	10.96745	-1.60758	-32.74533	-9.84163	14.75171	-60.25501	14.01097	-3.41239	-32.61584	-3.91552	-0.69646	-60.62840	-7.78574	8.04384	-44.33364	-1.80609	6.33811	-38.75357	8.46534	-1.59543	-22.61913	-11.90130	6.78348	-21.68505	6.90712	23.59582	-21.69018	-5.26544	-9.36836	-19.38350	45.29121	4.16519	-85.59361	55.69531	-21.39845	69.90485	52.79791	17.88506	-87.99471	50.37847	-26.50939	67.58614
319	-4.54429	-2.30727	-17.10450	0.28199	5.99084	-86.12737	0.97769	-3.98935	-16.80096	0.52774	2.36110	-86.14527	0.97769	-3.98935	-16.80096	0.52774	2.36110	-86.14527	10.97052	-1.60854	-32.04380	-9.79832	14.81875	-60.60824	13.99209	-3.44215	-31.91207	-3.97377	-0.76531	-60.95901	-7.75112	7.98557	-44.35445	-1.79784	6.30660	-38.88370	8.50998	-1.62942	-22.68776	-11.84568	6.77549	-21.76173	6.90954	23.70185	-21.71722	-5.11521	-9.47836	-19.32369	45.22302	4.27459	-85.55482	55.93876	-21.40098	70.21961	53.06892	17.98213	-88.07121	49.82248	-26.59775	67.52063
320	-4.13148	-2.10402	-17.01839	0.21742	5.91735	-86.11636	1.00377	-3.66228	-16.75989	0.46416	2.28309	-86.13402	1.00377	-3.66228	-16.75989	0.46416	2.28309	-86.13402	10.96856	-1.60483	-31.46231	-9.75218	14.87896	-60.94471	14.01688	-3.43354	-31.32919	-3.98036	-0.79365	-61.29021	-7.71187	7.95418	-44.42861	-1.77920	6.27535	-39.06671	8.26663	-1.64041	-22.78491	-12.07496	6.79895	-21.85727	6.90593	23.94524	-21.96218	-4.97985	-9.67354	-19.14063	45.16274	4.31495	-84.28999	56.06690	-21.33622	69.77341	53.44241	18.06554	-86.96828	49.78753	-26.78154	66.99578
321	-3.98498	-1.92276	-16.98802	0.20078	6.04755	-86.00720	1.06247	-3.45272	-16.75116	0.46611	2.24635	-86.02641	1.06247	-3.45272	-16.75116	0.46611	2.24635	-86.02641	10.94613	-1.58593	-31.10201	-9.73240	14.91470	-61.17720	14.05547	-3.41355	-30.96754	-3.95257	-0.82871	-61.52811	-7.62164	7.94739	-44.59575	-1.75235	6.28529	-39.25628	7.89848	-1.60531	-22.90964	-12.42703	6.87519	-21.96273	6.94433	24.21288	-22.28838	-4.91823	-9.88962	-19.00330	45.15219	4.30795	-82.94457	56.02472	-21.31866	69.12022	53.68579	18.09777	-85.72134	50.39931	-27.11797	66.64224
322	-3.93102	-1.99552	-16.97329	0.25528	6.17373	-85.81976	1.06338	-3.50774	-16.73335	0.53696	2.31991	-85.84063	1.06338	-3.50774	-16.73335	0.53696	2.31990	-85.84063	10.91256	-1.55832	-30.93911	-9.74046	14.91761	-61.27122	14.08384	-3.42725	-30.80184	-3.92794	-0.90634	-61.62308	-7.50705	7.92864	-44.79085	-1.73596	6.35148	-39.41740	7.64140	-1.61176	-23.02912	-12.66694	6.91061	-22.07781	7.03624	24.35074	-22.50565	-4.98579	-10.05012	-19.01025	45.21761	4.26771	-82.60619	55.92361	-21.40173	69.00408	53.67287	18.17826	-85.37576	51.10656	-27.66778	66.88701
323	-4.05144	-2.20645	-17.01614	0.27711	6.40294	-85.60535	1.08443	-3.76409	-16.74847	0.58423	2.40680	-85.62895	1.08443	-3.76409	-16.74847	0.58423	2.40680	-85.62895	10.88177	-1.54830	-31.11526	-9.74391	14.89040	-61.10429	14.12331	-3.48072	-30.97352	-3.93275	-1.00787	-61.43527	-7.49737	7.91720	-44.87577	-1.74111	6.43491	-39.53868	7.56850	-1.71602	-23.08854	-12.72705	6.83343	-22.17035	7.13558	24.33047	-22.57194	-5.17389	-10.14396	-19.09159	45.36051	4.17223	-83.16902	55.93941	-21.52519	69.87772	53.49099	18.46292	-85.88097	51.22403	-28.11106	67.78254
324	-4.46533	-2.28726	-17.13117	0.19462	6.83917	-85.38955	1.20554	-4.01718	-16.81905	0.55219	2.40446	-85.41839	1.20554	-4.01718	-16.81905	0.55219	2.40445	-85.41839	10.86454	-1.57884	-31.65976	-9.73283	14.85116	-60.69873	14.18548	-3.53047	-31.51431	-3.96235	-1.09362	-60.99166	-7.63562	7.94947	-44.81103	-1.75786	6.48985	-39.60750	7.60959	-1.85032	-23.06389	-12.68394	6.69893	-22.19399	7.18868	24.27853	-22.60144	-5.38206	-10.23333	-19.09255	45.56186	4.01089	-83.74969	56.09910	-21.57523	71.67886	53.40494	18.82813	-86.42960	50.64678	-28.02515	69.21756
325	-4.93745	-2.18728	-17.26348	0.00993	7.24638	-85.14323	1.31552	-4.10903	-16.91969	0.42366	2.37547	-85.17796	1.31552	-4.10903	-16.91969	0.42366	2.37547	-85.17796	10.86764	-1.63562	-32.22438	-9.74498	14.82374	-60.35730	14.24934	-3.53564	-32.07822	-3.97747	-1.14714	-60.62829	-7.81626	8.00218	-44.69989	-1.77952	6.51183	-39.61224	7.67292	-1.90923	-22.98474	-12.62947	6.61623	-22.13987	7.19651	24.31317	-22.66888	-5.47322	-10.37330	-18.94234	45.79948	3.83644	-83.81388	56.23687	-21.50652	73.74478	53.52375	18.92466	-86.47932	49.90382	-27.38323	70.88457
326	-5.19629	-2.05347	-17.35509	-0.23385	7.41653	-84.84822	1.27614	-4.05424	-17.00985	0.21471	2.43935	-84.88680	1.27614	-4.05424	-17.00985	0.21471	2.43935	-84.88680	10.88121	-1.66690	-32.47303	-9.80727	14.82897	-60.30015	14.30876	-3.51554	-32.32730	-3.94608	-1.19232	-60.58445	-7.94684	8.02262	-44.64648	-1.80705	6.51804	-39.57792	7.70949	-1.86739	-22.89305	-12.60759	6.62366	-22.03873	7.20008	24.41701	-22.70653	-5.37878	-10.54157	-18.72015	46.03941	3.74004	-83.51672	56.19839	-21.38819	75.23233	53.70723	18.61525	-86.12558	49.55531	-26.52427	72.27432
327	-5.31246	-2.01373	-17.38111	-0.44617	7.47432	-84.54581	1.11267	-4.00360	-17.04347	0.01948	2.59639	-84.58672	1.11267	-4.00360	-17.04347	0.01948	2.59639	-84.58672	10.88469	-1.63140	-32.45384	-9.88746	14.88725	-60.41218	14.37308	-3.53725	-32.30520	-3.89555	-1.27630	-60.71772	-8.01394	7.98615	-44.66721	-1.83318	6.52167	-39.56120	7.71995	-1.76575	-22.81330	-12.61250	6.69129	-21.92793	7.21763	24.50721	-22.62938	-5.15582	-10.69451	-18.52666	46.21206	3.77886	-83.09180	56.00460	-21.29607	75.83234	53.89153	18.07739	-85.62331	49.77745	-25.80839	73.11183
328	-5.46412	-2.09175	-17.35212	-0.51289	7.61562	-84.29328	0.93202	-4.06854	-17.00803	-0.02597	2.74260	-84.33727	0.93202	-4.06854	-17.00803	-0.02597	2.74260	-84.33727	10.87663	-1.53865	-32.41975	-9.94639	14.98768	-60.47534	14.43697	-3.62961	-32.26372	-3.87971	-1.41159	-60.77671	-8.00597	7.88678	-44.74492	-1.85293	6.54668	-39.59277	7.71350	-1.62552	-22.74816	-12.63387	6.80015	-21.81737	7.23994	24.53133	-22.40908	-4.92522	-10.84569	-18.32930	46.28581	3.94515	-82.59477	55.79802	-21.20335	75.84528	54.15578	17.60616	-85.10631	50.37852	-25.43239	73.51765
329	-5.58661	-2.27599	-17.32127	-0.37828	7.81971	-84.07958	0.76857	-4.23497	-16.95995	0.13904	2.83060	-84.12764	0.76857	-4.23497	-16.95995	0.13904	2.83060	-84.12764	10.87104	-1.43548	-32.51849	-10.00897	15.07661	-60.43279	14.49387	-3.74337	-32.35429	-3.89771	-1.55496	-60.71741	-7.91469	7.72749	-44.87489	-1.86116	6.62976	-39.64795	7.66589	-1.42531	-22.69427	-12.69741	6.96910	-21.69635	7.28378	24.47136	-22.02777	-4.75886	-11.02106	-18.03091	46.36229	4.18218	-82.18985	55.70950	-21.03514	75.69936	54.33656	17.44781	-84.70333	50.96852	-25.40512	73.68476
330	-5.43651	-2.56845	-17.34145	-0.12028	7.88858	-83.80263	0.58051	-4.42450	-16.97411	0.41591	2.95090	-83.85332	0.58051	-4.42450	-16.97411	0.41591	2.95090	-83.85332	10.86832	-1.36744	-32.71286	-10.12900	15.11988	-60.37644	14.54796	-3.81702	-32.54325	-3.90559	-1.67993	-60.66547	-7.78655	7.55015	-45.03812	-1.83391	6.78039	-39.67427	7.55354	-1.16579	-22.67793	-12.82327	7.20671	-21.58989	7.41012	24.34284	-21.54190	-4.64555	-11.18122	-17.68450	46.58344	4.40666	-81.93539	55.78317	-20.81771	75.65985	54.05192	17.69221	-84.33678	51.26563	-25.53623	73.74473
331	-4.97565	-2.83748	-17.41898	0.07123	7.75035	-83.35266	0.39614	-4.50301	-17.07482	0.60216	3.19665	-83.40334	0.39614	-4.50301	-17.07482	0.60216	3.19664	-83.40334	10.85457	-1.35958	-32.90079	-10.30283	15.15161	-60.41541	14.60006	-3.84498	-32.72835	-3.89090	-1.82449	-60.72956	-7.69936	7.43627	-45.19501	-1.76719	6.95170	-39.65634	7.41532	-0.92576	-22.73600	-12.96418	7.45194	-21.56050	7.66231	24.20960	-21.15002	-4.53898	-11.26070	-17.48148	46.94731	4.54175	-81.59167	55.98523	-20.68269	75.92048	53.22110	18.16637	-83.71082	51.29175	-25.61004	73.92521
332	-4.59915	-2.82179	-17.52322	0.06438	7.63427	-82.71549	0.36537	-4.37243	-17.21153	0.59445	3.49137	-82.76691	0.36537	-4.37243	-17.21153	0.59445	3.49137	-82.76691	10.81860	-1.40982	-33.05721	-10.46796	15.22597	-60.57147	14.65189	-3.85930	-32.88213	-3.87933	-2.02699	-60.90218	-7.69883	7.45127	-45.32320	-1.71762	7.06740	-39.65761	7.32913	-0.80584	-22.84762	-13.04038	7.60321	-21.62392	7.98731	24.15861	-21.04063	-4.40589	-11.27648	-17.46929	47.30522	4.56726	-81.15209	56.26044	-20.67922	76.74302	52.17692	18.54627	-82.90772	51.20752	-25.59070	74.58514
333	-4.81212	-2.49298	-17.59790	-0.10269	7.78419	-81.97803	0.56608	-4.18109	-17.28458	0.47946	3.65797	-82.03610	0.56608	-4.18109	-17.28458	0.47946	3.65797	-82.03610	10.76205	-1.48757	-33.22051	-10.57924	15.35048	-60.72804	14.71765	-3.87936	-33.04163	-3.88903	-2.26021	-61.04910	-7.77531	7.58732	-45.40906	-1.74170	7.08249	-39.73426	7.33610	-0.81472	-22.94001	-13.02011	7.62704	-21.71441	8.25280	24.23209	-21.19644	-4.24715	-11.32855	-17.44751	47.52060	4.53324	-80.94130	56.56602	-20.68464	78.29963	51.34713	18.75647	-82.40869	51.12405	-25.48470	75.96925
334	-5.57056	-2.14983	-17.61413	-0.33086	8.06028	-81.23567	0.84855	-4.16518	-17.26014	0.35008	3.64761	-81.30518	0.84855	-4.16518	-17.26014	0.35008	3.64761	-81.30518	10.70225	-1.55223	-33.35261	-10.64998	15.50107	-60.74150	14.81428	-3.90472	-33.16864	-3.91306	-2.46713	-61.03415	-7.88647	7.75639	-45.41346	-1.81811	7.02275	-39.82032	7.41193	-0.86104	-22.95627	-12.93985	7.58926	-21.74605	8.36160	24.39673	-21.43337	-4.09148	-11.47556	-17.23093	47.57733	4.50908	-80.95668	56.85982	-20.56858	80.33087	51.03457	19.02203	-82.33787	51.10878	-25.21837	77.87893
335	-6.17298	-2.02224	-17.63615	-0.54493	8.04745	-80.53481	0.97359	-4.26697	-17.24353	0.19671	3.60283	-80.61013	0.97359	-4.26697	-17.24353	0.19671	3.60283	-80.61013	10.66185	-1.58385	-33.32249	-10.71769	15.66809	-60.64025	14.94828	-3.93369	-33.13229	-3.93127	-2.63554	-60.90377	-7.97505	7.84647	-45.32944	-1.88184	6.96729	-39.81625	7.48883	-0.86908	-22.86950	-12.87470	7.55154	-21.66681	8.32911	24.59672	-21.59730	-3.96452	-11.68168	-16.86340	47.55038	4.53568	-80.81046	57.09624	-20.35188	82.19759	51.32404	19.50523	-82.34398	51.16619	-24.77951	79.70164
336	-6.11099	-2.02655	-17.72005	-0.64393	7.63892	-79.90743	0.89417	-4.23868	-17.33669	0.06435	3.66414	-79.97723	0.89417	-4.23868	-17.33669	0.06435	3.66413	-79.97723	10.64924	-1.59597	-33.11719	-10.79924	15.85449	-60.59466	15.10611	-3.96771	-32.91994	-3.92419	-2.80481	-60.84046	-7.99287	7.81880	-45.25446	-1.90885	6.98556	-39.77659	7.50995	-0.86889	-22.67274	-12.88092	7.48322	-21.48072	8.24938	24.79924	-21.64064	-3.86031	-11.90702	-16.47280	47.50792	4.64124	-80.46532	57.27024	-20.12591	83.34986	52.02479	20.14337	-82.31400	51.21973	-24.22440	80.85112
337	-5.67937	-1.99036	-17.82662	-0.55911	7.20855	-79.39196	0.79985	-4.05206	-17.48470	0.08081	3.79691	-79.45335	0.79985	-4.05206	-17.48470	0.08081	3.79691	-79.45335	10.65706	-1.60661	-32.91901	-10.89120	16.04914	-60.68687	15.25641	-4.01248	-32.71450	-3.88427	-3.00420	-60.92841	-7.93254	7.73511	-45.30094	-1.92027	7.08063	-39.86026	7.48620	-0.93321	-22.41108	-12.93774	7.33171	-21.25607	8.20872	24.96374	-21.53480	-3.74189	-12.15696	-16.04723	47.47539	4.85343	-80.44729	57.45345	-19.88173	83.68519	52.81552	20.74732	-82.63399	51.19167	-23.60255	81.15571
338	-5.49744	-1.84244	-17.89195	-0.35516	7.12302	-79.01369	0.86504	-3.87668	-17.57416	0.28095	3.85159	-79.07454	0.86504	-3.87668	-17.57416	0.28095	3.85159	-79.07454	10.67242	-1.61061	-32.90839	-10.99191	16.22246	-60.80337	15.38612	-4.07731	-32.69641	-3.81799	-3.21096	-61.05117	-7.83306	7.67754	-45.44323	-1.92931	7.19264	-40.08178	7.46826	-1.03332	-22.17278	-12.98370	7.15469	-21.06624	8.22583	25.02564	-21.22742	-3.58495	-12.40404	-15.49686	47.49961	5.14520	-81.32693	57.74682	-19.52403	83.57032	53.39581	21.18575	-83.72513	51.06653	-23.00700	80.92742
339	-5.83430	-1.56536	-17.91102	-0.13438	7.37895	-78.77500	1.06429	-3.77405	-17.58925	0.58929	3.73735	-78.84513	1.06429	-3.77405	-17.58925	0.58929	3.73735	-78.84513	10.68017	-1.60164	-33.10775	-11.09738	16.34817	-60.75324	15.51947	-4.15213	-32.88826	-3.73454	-3.37330	-61.01260	-7.74984	7.68349	-45.55612	-1.93148	7.26174	-40.25939	7.46218	-1.05272	-22.00242	-13.01196	7.07697	-20.91225	8.26402	24.97766	-20.77518	-3.41822	-12.57161	-14.86663	47.65089	5.40130	-83.12425	58.17009	-19.04997	83.48737	53.54110	21.53135	-85.50479	50.95879	-22.48417	80.68753
340	-6.42701	-1.26967	-17.92811	0.07090	7.63340	-78.65501	1.21269	-3.71835	-17.59510	0.89776	3.51574	-78.73537	1.21269	-3.71835	-17.59510	0.89776	3.51574	-78.73537	10.67839	-1.58281	-33.35656	-11.17797	16.42342	-60.48573	15.67648	-4.20420	-33.13098	-3.64240	-3.45976	-60.75375	-7.69374	7.73602	-45.58831	-1.93049	7.28435	-40.24400	7.44308	-0.95489	-21.87106	-13.05295	7.12265	-20.75377	8.30137	24.94205	-20.46225	-3.28356	-12.65104	-14.33538	47.90295	5.49007	-84.83237	58.61843	-18.61165	83.72862	53.30777	21.97444	-87.03654	51.07307	-21.99090	80.85625
341	-6.83787	-1.15398	-17.99031	0.22578	7.53077	-78.62302	1.18114	-3.73363	-17.64774	1.07538	3.31105	-78.70334	1.18114	-3.73363	-17.64774	1.07538	3.31105	-78.70334	10.68213	-1.54845	-33.49082	-11.17966	16.46938	-60.17752	15.85025	-4.22077	-33.26144	-3.55254	-3.48886	-60.44121	-7.64487	7.79280	-45.59445	-1.94297	7.30399	-40.08181	7.43538	-0.82238	-21.75408	-13.08207	7.20579	-20.59656	8.36218	25.07010	-20.56111	-3.16003	-12.72111	-14.01560	48.13090	5.40431	-85.10026	58.96264	-18.35363	84.43924	53.00392	22.53424	-87.16724	51.43353	-21.57416	81.62628
342	-6.91972	-1.26824	-18.09238	0.25888	7.05864	-78.65258	1.05227	-3.84711	-17.73597	1.04082	3.16464	-78.72229	1.05227	-3.84711	-17.73597	1.04082	3.16464	-78.72229	10.69496	-1.49890	-33.54474	-11.06351	16.50886	-60.07526	16.03000	-4.22518	-33.31263	-3.47151	-3.50975	-60.31615	-7.62011	7.82471	-45.63409	-1.99111	7.35891	-39.92059	7.48356	-0.74162	-21.67307	-13.04820	7.25302	-20.49156	8.46430	25.36621	-20.94584	-2.97999	-12.81302	-13.83959	48.26884	5.30952	-83.95679	59.17347	-18.24190	85.52026	52.83062	22.93975	-85.99773	51.88558	-21.32887	82.83372
343	-6.75131	-1.59850	-18.15143	0.20524	6.45321	-78.72543	0.94184	-4.09311	-17.76882	0.88279	3.05704	-78.78162	0.94184	-4.09311	-17.76882	0.88279	3.05704	-78.78162	10.70103	-1.45369	-33.56738	-10.85191	16.53418	-60.28075	16.20463	-4.23938	-33.33173	-3.39963	-3.54475	-60.48980	-7.63028	7.81197	-45.72762	-2.09181	7.45314	-39.84313	7.56165	-0.74474	-21.64300	-12.97395	7.23955	-20.46427	8.56468	25.69670	-21.19974	-2.71161	-12.87327	-13.64004	48.36784	5.37553	-82.85169	59.31220	-18.10811	86.51984	52.84779	22.77946	-84.88358	52.39173	-21.23388	83.98857
344	-6.44589	-2.16420	-18.09629	0.27761	5.93775	-78.83886	0.82431	-4.50956	-17.67246	0.86095	2.98357	-78.88425	0.82431	-4.50956	-17.67246	0.86095	2.98357	-78.88425	10.68095	-1.42132	-33.46346	-10.63162	16.51174	-60.69573	16.36464	-4.26345	-33.22247	-3.33892	-3.56262	-60.88788	-7.63084	7.74896	-45.86177	-2.22502	7.56891	-39.82002	7.60606	-0.81867	-21.66071	-12.92393	7.17653	-20.50713	8.60129	25.95114	-21.10711	-2.38698	-12.87930	-13.31775	48.50687	5.59414	-82.77980	59.44041	-17.84887	87.04279	53.02879	21.92071	-84.73080	52.97712	-21.20343	84.68913
345	-6.16738	-2.82785	-17.98204	0.67146	5.62563	-78.98172	0.65002	-5.00757	-17.51562	1.19725	2.92760	-79.02094	0.65002	-5.00757	-17.51562	1.19725	2.92760	-79.02094	10.62301	-1.38134	-33.17949	-10.48483	16.42898	-61.13570	16.52483	-4.29370	-32.93100	-3.29575	-3.51655	-61.34278	-7.58790	7.66677	-45.98543	-2.33559	7.68662	-39.76720	7.61384	-0.90854	-21.74760	-12.90068	7.12282	-20.62088	8.57448	26.11534	-20.80553	-2.06813	-12.89206	-12.90054	48.70435	5.83037	-83.48494	59.59096	-17.50877	87.11085	53.24329	20.81360	-85.29659	53.51652	-21.11570	84.91042
